scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,ego_ref_value,v49_obs_sign_risk,v49_siir_risk,v49_obs_sign_threshold,v49_siir_threshold,v49_obs_sign_selected_action,v49_siir_selected_action,v49_heldout_intervention_selected_action,v49_heldout_intervention_teacher_improvement,v49_heldout_intervention_prefix_size,obs_vs_siir_partition_on_rsmr_population,siir_minus_obs_risk
cffbf96734fa5f35,0,1,2,0,1,-0.0001211573171431,-0.175362067586711,1.6682944592227194,1.4025316180932186,1.524954491750987,1.4501708136749782,-1,1,1,-0.0001211573171431,1,siir_only,-0.26576284112950077
d04f957744a353ba,0,1,10,1,21,0.0001638741232454,0.0126870173643734,0.7273131095490801,0.5687924044036873,1.524954491750987,1.4501708136749782,21,21,3,-0.0003497722614556,2,both,-0.15852070514539285
d0c144dfeca55025,0,1,25,1,22,-0.0001029941059838,0.0572914271023506,0.5773940191667619,0.4418553521574422,1.524954491750987,1.4501708136749782,22,22,-1,,-1,both,-0.1355386670093197
d0ce91bcf7ba557a,0,1,2,1,-1,,,,,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,no_rsmr_proposal,
d1d8fef2f07e554f,0,1,27,1,19,-6.528710596098719e-05,0.4381959382477345,-1.68555890250338,-1.4754366167911948,1.524954491750987,1.4501708136749782,19,19,18,3.4582567781660245e-05,2,both,0.21012228571218516
d3578202f06d5c62,0,1,25,1,26,8.269424438478445e-05,0.1472115390800039,0.2924232091708068,0.0885874005013778,1.524954491750987,1.4501708136749782,26,26,-1,,-1,both,-0.20383580866942896
d3e0b427c9095c6f,0,1,17,1,9,0.0002687987604178,-0.0730718663165767,0.1245481768868337,0.2640964457612199,1.524954491750987,1.4501708136749782,9,9,9,0.0002687987604178,17,both,0.13954826887438618
d5b4a2295da55f8c,0,1,5,0,7,-1.2230283835736102,1.007004040151041,-1.1786007756201844,-0.907619099980292,1.524954491750987,1.4501708136749782,7,7,7,-1.2230283835736102,4,both,0.2709816756398924
d86f407ee78151b0,0,1,5,1,-1,,,,,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,no_rsmr_proposal,
db219c4afef9558d,0,1,18,1,3,0.0001490208003551,-0.0778041346424446,-0.2632746371753588,0.2120869228256862,1.524954491750987,1.4501708136749782,3,3,-1,,-1,both,0.475361560001045
de2c82b474d85dd5,0,1,17,1,9,0.0006124333238229,0.0664819930022068,-0.2491105891525295,-0.2595231752591123,1.524954491750987,1.4501708136749782,9,9,9,0.0006124333238229,10,both,-0.010412586106582772
dec7d1a6632a516c,0,1,9,1,1,0.0097562610348436,0.0010820736248998,0.445929481367952,0.5214542100306514,1.524954491750987,1.4501708136749782,1,1,-1,,-1,both,0.07552472866269938
e14c53a47ffc5fe0,0,1,21,1,24,-0.0002950868985615,0.0316712698308277,0.0296806391986259,0.0687828914562368,1.524954491750987,1.4501708136749782,24,24,24,-0.0002950868985615,16,both,0.039102252257610895
e4f303186cdb50b1,0,1,4,1,19,-4.364564421121576e-06,-0.0106259194636003,0.5775398845252647,0.4947385712747407,1.524954491750987,1.4501708136749782,19,19,19,-4.364564421121576e-06,1,both,-0.08280131325052403
e7ee1c000ef85255,0,1,16,1,9,0.0005864605173468,-0.2948319996726645,0.9576161363138076,1.100837437544341,1.524954491750987,1.4501708136749782,9,9,16,0.0007797487317584,11,both,0.14322130123053345
e8a90962974f55d3,0,1,12,1,-1,,,,,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,no_rsmr_proposal,
ea5915d23f345a29,0,1,6,1,26,-6.736000906726325e-06,-0.0084080489647662,0.6166504403295037,0.5116078402892226,1.524954491750987,1.4501708136749782,26,26,23,-0.0001457369236276,3,both,-0.1050426000402811
ee17abab9d83514f,0,1,4,0,17,-5.260109603405505e-05,0.0288913183522752,0.5437525970255506,0.4540757135792291,1.524954491750987,1.4501708136749782,17,17,17,-5.260109603405505e-05,2,both,-0.08967688344632146
f390221c855a53d1,0,1,17,1,23,0.0001769104883706,-0.4684575654149568,2.2071464694933525,2.379596885587647,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,neither,0.17245041609429457
f473bc020969511e,0,1,24,1,2,0.002340053756078,0.586123358085808,-1.9772547397502287,-1.9135708488810992,1.524954491750987,1.4501708136749782,2,2,20,0.0024880682087591,14,both,0.06368389086912951
f4ba7c7ca86f5233,0,1,13,1,22,6.64908149863308e-05,0.3643809485454272,-1.236994223943056,-1.0292794832457233,1.524954491750987,1.4501708136749782,22,22,22,6.64908149863308e-05,12,both,0.20771474069733276
f6cbfc9328fd5914,0,1,5,1,15,0.0028377727983173,0.2930491129541862,0.165675483224987,0.3196155336598538,1.524954491750987,1.4501708136749782,15,15,15,0.0028377727983173,4,both,0.15394005043486678
f7cbec94d1ff5621,0,1,3,0,-1,,,,,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,no_rsmr_proposal,
fa1f7200f4ff5651,0,1,16,0,-1,,,,,1.524954491750987,1.4501708136749782,-1,-1,-1,,-1,no_rsmr_proposal,
fd35b4e54a465e54,0,1,1,0,7,-2.0207331793509424,-0.0312067164200632,0.7768668588803568,0.626607451676041,1.524954491750987,1.4501708136749782,7,7,7,-2.0207331793509424,1,both,-0.15025940720431574
fe98c3c19baf5ea3,0,1,2,1,4,2.128624531634088,1.1899614009213346,-0.3655447469546292,0.0445982132208239,1.524954491750987,1.4501708136749782,4,4,4,2.128624531634088,2,both,0.4101429601754531
00d83b17d1755be3,1,2,7,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
02fca515559f520d,1,2,11,1,0,-5.087164717831882e-05,-0.0571059627243951,0.5728095851804318,0.4565591933689009,1.3753623354723037,1.0630220441789249,0,0,0,-5.087164717831882e-05,8,both,-0.1162503918115309
06a937676ff65c69,1,2,17,1,9,-0.0008672325992258,0.0253148520985035,0.0694464890610728,-0.0311282792356374,1.3753623354723037,1.0630220441789249,9,9,-1,,-1,both,-0.10057476829671019
06f2c0171372558e,1,2,14,0,9,-0.0002192424658685,-0.3991278620163533,0.7555425621833376,1.0878224986357667,1.3753623354723037,1.0630220441789249,9,-1,9,-0.0002192424658685,14,obs_only,0.33227993645242915
07f7850e943e5787,1,2,17,1,9,-0.0003208969734609,-0.220118947912145,0.5819343353381422,0.5741878060689372,1.3753623354723037,1.0630220441789249,9,9,-1,,-1,both,-0.007746529269205049
0bd45dc9e3a759c2,1,2,17,1,17,0.000105648253858,-0.1591758376889448,1.003284737358368,0.927273846764095,1.3753623354723037,1.0630220441789249,17,17,17,0.000105648253858,17,both,-0.07601089059427302
0e7c79855e005220,1,2,17,1,3,0.989674308249508,-0.0661055413047129,0.4373793221502171,0.5012863243178391,1.3753623354723037,1.0630220441789249,3,3,3,0.989674308249508,10,both,0.06390700216762207
1139bbb1cfe35d48,1,2,2,1,1,0.0015995440794149,0.5663272850793994,-0.9323641363332348,-1.4622654680789775,1.3753623354723037,1.0630220441789249,1,1,1,0.0015995440794149,2,both,-0.5299013317457427
114a8e53ec3c5e0d,1,2,3,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
115efd50328f5ecc,1,2,18,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
117049ed19db55a2,1,2,20,1,25,-0.0005033181324601,0.1161465471137372,0.1036721164682323,-0.0243592879897076,1.3753623354723037,1.0630220441789249,25,25,25,-0.0005033181324601,16,both,-0.1280314044579399
14dd0d86a4d353af,1,2,1,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
180f81d1ca5c5ee3,1,2,17,1,23,7.068096973794624e-05,-0.0326166389833602,1.0540594881943155,0.8011036824891988,1.3753623354723037,1.0630220441789249,23,23,23,7.068096973794624e-05,10,both,-0.25295580570511667
183eebcd18325090,1,2,12,1,22,-2.6754828193224865e-05,-0.064844738510516,0.8311030048900774,0.6397202842460956,1.3753623354723037,1.0630220441789249,22,22,22,-2.6754828193224865e-05,11,both,-0.19138272064398176
185ce8f5060f5856,1,2,1,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
1907423ff64a51eb,1,2,9,1,22,4.7492956556399735e-05,0.0018459272177558,0.6222282356712592,0.3718657934784098,1.3753623354723037,1.0630220441789249,22,22,20,-0.0002998982892371,3,both,-0.25036244219284937
190db336fe0e515f,1,2,4,0,9,-0.000611153855361,-0.2108969584993474,-0.6316998865506437,0.1812513624148533,1.3753623354723037,1.0630220441789249,9,9,9,-0.000611153855361,2,both,0.812951248965497
19b32f02944d51ad,1,2,19,1,20,4.461837168800997e-05,-0.2563131397987655,1.490778847276348,1.4385979679634988,1.3753623354723037,1.0630220441789249,-1,-1,1,-1.28129610792449e-05,13,neither,-0.05218087931284909
1a9e0797610e5da4,1,2,17,1,9,-0.0003152008085511,-0.0658740122679758,0.2661267466937647,0.1826754621052789,1.3753623354723037,1.0630220441789249,9,9,-1,,-1,both,-0.08345128458848577
1bd8ca835d485cd8,1,2,14,1,23,0.0001267136363314,-0.0690922579126709,1.3009881491295303,1.039386949559676,1.3753623354723037,1.0630220441789249,23,23,23,0.0001267136363314,10,both,-0.2616011995698544
1bf5b342d1b052c3,1,2,3,0,11,-0.0001951636242678,-0.1041169038864107,0.9756146917147464,0.8208685898423437,1.3753623354723037,1.0630220441789249,11,11,11,-0.0001951636242678,3,both,-0.15474610187240267
1da0d8dce4485189,1,2,12,0,4,-0.009133773411857,-0.099655657446873,1.4815254695445743,1.1078451321749705,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,neither,-0.3736803373696038
1de30d88d7e15d70,1,2,11,1,4,0.0004073154002428,-0.1236010924391027,1.059147472958292,0.8046863972355299,1.3753623354723037,1.0630220441789249,4,4,-1,,-1,both,-0.254461075722762
2154d495b9b657a5,1,2,3,0,6,-1.220322729590535,1.2316480030378394,-1.7742366549806792,-1.257830744027284,1.3753623354723037,1.0630220441789249,6,6,6,-1.220322729590535,2,both,0.5164059109533952
21f2c3689d765b09,1,2,1,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
234440ab79d55e59,1,2,18,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
26f611f146275818,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
291db523bb115ccf,1,2,16,1,24,-8.852075822662897e-05,0.0536874620340906,0.5277380582569702,0.2585305404828431,1.3753623354723037,1.0630220441789249,24,24,24,-8.852075822662897e-05,11,both,-0.2692075177741271
2ababb1ca1ba5637,1,2,17,1,3,0.0001287251278991,0.3360723114084331,-0.77930678620852,-0.7860790695677153,1.3753623354723037,1.0630220441789249,3,3,-1,,-1,both,-0.00677228335919533
2c572f2c1c485fc0,1,2,16,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
2d4f708394ef542e,1,2,2,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
2d691673d2a75468,1,2,5,1,9,-0.0005493406044321,0.2924483727755438,-0.2494708086814918,-0.724757395435031,1.3753623354723037,1.0630220441789249,9,9,9,-0.0005493406044321,4,both,-0.47528658675353924
3152efff212c51ff,1,2,3,1,1,-0.0102287174349422,0.0997334296360176,0.2751308956572929,0.4071902778355372,1.3753623354723037,1.0630220441789249,1,1,7,0.0018142741702611,2,both,0.1320593821782443
31e5a1e6febd5acb,1,2,12,1,4,0.0022942917462438,-0.1067476282095677,1.7864718945038585,1.368588951338371,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,neither,-0.41788294316548735
327d5cdfdd695e7e,1,2,17,1,3,0.0001152485769475,0.0862916754187444,-0.5743812719898955,-0.1881721539534968,1.3753623354723037,1.0630220441789249,3,3,-1,,-1,both,0.38620911803639874
351a31864bda5923,1,2,12,1,9,-0.0003158109522206,-0.1324003190239092,0.4662700411968673,0.4175022633031154,1.3753623354723037,1.0630220441789249,9,9,-1,,-1,both,-0.04876777789375192
39346eef49ad52a6,1,2,16,0,2,-1.8276321345854372,-0.3582938415684839,2.1966081897777525,1.6407478569846132,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,neither,-0.5558603327931393
3c6c3ba8c08e581a,1,2,16,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
3f0c33142293536e,1,2,11,1,19,0.0,-0.0169318384502467,0.841905454658421,0.6378152132413378,1.3753623354723037,1.0630220441789249,19,19,-1,,-1,both,-0.2040902414170832
42e1302d4d595015,1,2,24,0,23,-3.214230805159701e-05,-0.0982299598810188,0.6400312683144576,0.6607979117168756,1.3753623354723037,1.0630220441789249,23,23,23,-3.214230805159701e-05,5,both,0.020766643402418072
436d539f02525dbf,1,2,9,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
441987f47a6f5784,1,2,9,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
48fc14e048fb5fe2,1,2,18,1,23,0.0001272183358669,-0.0115973879282838,1.1006993674398384,0.8028054594566062,1.3753623354723037,1.0630220441789249,23,23,23,0.0001272183358669,4,both,-0.29789390798323223
4a475083531f544e,1,2,17,1,5,0.0005351796336472,-0.1856946775658674,1.2424598583127322,0.9799611836289368,1.3753623354723037,1.0630220441789249,5,5,5,0.0005351796336472,14,both,-0.2624986746837954
4aa6a5b42a9d5a1a,1,2,4,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
4f8180de60ff5016,1,2,16,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
53791dfcfb555d8b,1,2,13,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
5787abf0e35d54cf,1,2,12,1,9,-0.0003529437301916,-0.0794828685578064,0.3352878767540558,0.2168577626014382,1.3753623354723037,1.0630220441789249,9,9,9,-0.0003529437301916,6,both,-0.11843011415261762
59b8dea90c1b5499,1,2,17,1,3,0.001022456206428,0.0960765063157282,-0.1991977914080663,-0.0429822698069594,1.3753623354723037,1.0630220441789249,3,3,-1,,-1,both,0.15621552160110688
5f4392860e5752ce,1,2,6,1,24,-0.000464562402782,-0.1892654313859927,0.7831748068271253,0.7928356539596743,1.3753623354723037,1.0630220441789249,24,24,24,-0.000464562402782,5,both,0.009660847132549
5fde760ec9f05c3d,1,2,16,1,22,-0.0001297025804172,0.1484653468974197,-1.6792285554334394,-1.0391950519586066,1.3753623354723037,1.0630220441789249,22,22,22,-0.0001297025804172,13,both,0.6400335034748328
606e5b5125985e1f,1,2,12,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
621fb14952d45fbc,1,2,2,0,2,-1.793281329542026,-0.1783517261009002,2.0056258543709,1.0739775757059795,1.3753623354723037,1.0630220441789249,-1,-1,2,-1.793281329542026,2,neither,-0.9316482786649205
64fe109ec6a858ec,1,2,24,1,14,-0.0001836422961903,0.0303958615158134,0.7014955169798182,0.4537441460407002,1.3753623354723037,1.0630220441789249,14,14,14,-0.0001836422961903,19,both,-0.24775137093911798
65f00228b6bc54b5,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
65f6f0aad1645746,1,2,15,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
68e20734e9415e24,1,2,4,1,9,-8.91803213395187e-05,-0.3240687467169783,1.5634052697512133,1.4749291170727274,1.3753623354723037,1.0630220441789249,-1,-1,9,-8.91803213395187e-05,1,neither,-0.08847615267848585
6988613e2a3557be,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
6a860de43c125dbf,1,2,17,1,9,0.0001310493692754,0.1144278750263695,-0.7739278718684668,-0.4815033292183078,1.3753623354723037,1.0630220441789249,9,9,9,0.0001310493692754,10,both,0.292424542650159
6b5577a2a92d5e63,1,2,14,1,4,-4.862848371267603e-05,-0.1939220589793613,1.256519793278962,1.0132124589132436,1.3753623354723037,1.0630220441789249,4,4,-1,,-1,both,-0.2433073343657184
6c95d9b03b7a5944,1,2,6,1,10,-0.0025507494289427,0.0886554381900322,0.0304117475316248,-0.2232709432461986,1.3753623354723037,1.0630220441789249,10,10,-1,,-1,both,-0.2536826907778234
6d5d40bcf2f153a8,1,2,28,1,11,0.0014631343937406,0.1397144800234306,-0.7591822455401964,-0.4126748994596725,1.3753623354723037,1.0630220441789249,11,11,11,0.0014631343937406,21,both,0.3465073460805239
73963278f6eb5002,1,2,10,1,18,0.0,-0.0246932967652138,0.8582034966961356,0.6483303467705293,1.3753623354723037,1.0630220441789249,18,18,18,0.0,9,both,-0.20987314992560635
73cd1e45d87156ee,1,2,18,1,23,0.0003884504090763,0.0303183409829129,-1.0815160717699943,-0.4309094965896828,1.3753623354723037,1.0630220441789249,23,23,22,0.0004529736135152,12,both,0.6506065751803115
742976289d405b0d,1,2,17,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
799dcf813dba5d8a,1,2,6,0,4,-0.0031884899966418,-0.8320406858614996,3.132736655730576,3.2055417310390224,1.3753623354723037,1.0630220441789249,-1,-1,4,-0.0031884899966418,5,neither,0.07280507530844638
79a3cfc7d4535d5f,1,2,14,1,25,0.0030683114655256,0.0585975127573548,-0.3061962783319796,-0.0600683770162739,1.3753623354723037,1.0630220441789249,25,25,23,0.0032590139993873,2,both,0.2461279013157057
7a90e31caaa35114,1,2,11,1,23,-0.0002471273148438,0.0534392528905313,0.7760914064265518,0.5159619459167771,1.3753623354723037,1.0630220441789249,23,23,23,-0.0002471273148438,9,both,-0.2601294605097747
7a9a7b86210b5dc4,1,2,17,0,3,-0.0001631911307573,0.0015935217355388,1.5751096668188036,1.193469878830944,1.3753623354723037,1.0630220441789249,-1,-1,3,-0.0001631911307573,14,neither,-0.3816397879878597
7b1eb807d4d95132,1,2,17,0,6,-0.0012438182294368,-0.123959651273221,1.1219268792712915,0.8177067220070855,1.3753623354723037,1.0630220441789249,6,6,6,-0.0012438182294368,9,both,-0.30422015726420604
7b6dfa3d4bc553a9,1,2,15,1,15,0.0,-0.0201149192399834,0.8485895058270693,0.6421276141046834,1.3753623354723037,1.0630220441789249,15,15,15,0.0,4,both,-0.20646189172238583
81195788481d5844,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
842b7f0b68fc5245,1,2,16,1,20,1.2322185659539886,0.4257813591848889,0.1557187496397298,-0.5214145027910589,1.3753623354723037,1.0630220441789249,20,20,15,-1.8720254444604123e-05,4,both,-0.6771332524307887
86839ab67df151f2,1,2,9,1,1,7.329354990481818e-05,0.1078063281349089,0.6995520544746646,0.3171953221099303,1.3753623354723037,1.0630220441789249,1,1,19,-8.228848157543212e-05,2,both,-0.38235673236473433
86935537a5e256bd,1,2,3,1,23,-4.216529144323439e-05,-0.1419905837321795,0.9139664165937708,0.757425569069705,1.3753623354723037,1.0630220441789249,23,23,23,-4.216529144323439e-05,3,both,-0.15654084752406572
89ec4c93349d5b58,1,2,25,1,22,-5.431908551845055e-05,0.0886234199096514,-0.9468893897016925,-0.4692340253998972,1.3753623354723037,1.0630220441789249,22,22,22,-5.431908551845055e-05,15,both,0.4776553643017952
8ce184b9fe795518,1,2,12,1,12,0.0,-0.2064090888528929,1.2397827693246442,0.8945167901712551,1.3753623354723037,1.0630220441789249,12,12,12,0.0,11,both,-0.3452659791533891
91dfe4ebf3c25298,1,2,3,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
948d834b78515695,1,2,10,1,22,2.8722488693892767e-05,0.0369422035649431,0.8480712282435651,0.6197713184769059,1.3753623354723037,1.0630220441789249,22,22,22,2.8722488693892767e-05,10,both,-0.22829990976665915
9a3e4f2df62b54fa,1,2,14,0,22,-0.000212181274418,-0.1094953194385843,1.138993353696034,0.9061611463922128,1.3753623354723037,1.0630220441789249,22,22,22,-0.000212181274418,10,both,-0.23283220730382115
9ca3798eb199579e,1,2,10,0,23,-7.272584703751916e-05,-0.1455703940711764,0.5989189299781112,0.6413507383264914,1.3753623354723037,1.0630220441789249,23,23,23,-7.272584703751916e-05,10,both,0.04243180834838012
9e4525cb8f5e5fcd,1,2,15,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
a08635adfbc45990,1,2,16,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
a3fff53e9f375592,1,2,6,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
a5836bf6d71f58f2,1,2,17,1,9,0.000861446211487,-0.2595225955288571,0.5698676079053243,0.6017272143250676,1.3753623354723037,1.0630220441789249,9,9,-1,,-1,both,0.03185960641974328
a6bf958e054951f3,1,2,16,0,7,-0.0005569157022051,-0.1994194197274165,1.3592170525484513,1.04617789795543,1.3753623354723037,1.0630220441789249,7,7,-1,,-1,both,-0.31303915459302134
a6e92119ed185a7d,1,2,19,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
a7c4607a69e55039,1,2,17,1,23,-0.0001578706935048,-0.0298601904879203,0.9289131716354904,0.7415072759351629,1.3753623354723037,1.0630220441789249,23,23,23,-0.0001578706935048,17,both,-0.1874058957003275
ad9cdad9769f572f,1,2,15,1,10,-8.041050173335229e-05,0.0232989944045375,0.3145585817282184,0.1791643402675648,1.3753623354723037,1.0630220441789249,10,10,10,-8.041050173335229e-05,9,both,-0.13539424146065357
ae75c379fc4f5ac0,1,2,15,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
ae93b0cb5f2752c9,1,2,7,1,23,-1.621068492024813e-06,-0.0312873086314224,0.8695812163929254,0.6589340513988788,1.3753623354723037,1.0630220441789249,23,23,23,-1.621068492024813e-06,6,both,-0.21064716499404657
aeb0da156a7b5426,1,2,3,1,21,8.050889065489182e-05,0.217754957241615,0.9082823474025352,0.588381939277062,1.3753623354723037,1.0630220441789249,21,21,21,8.050889065489182e-05,3,both,-0.31990040812547327
b024a29a38815f5d,1,2,10,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
b66ea7e3342b533b,1,2,2,0,2,-5.520669647962606e-05,0.0548761420795923,0.1207744538376821,-0.1297263644460163,1.3753623354723037,1.0630220441789249,2,2,-1,,-1,both,-0.2505008182836984
b8091003cbb95da3,1,2,2,1,21,0.0057995361132896,0.113785966119564,0.0933146611193189,0.0616589291751597,1.3753623354723037,1.0630220441789249,21,21,21,0.0057995361132896,1,both,-0.031655731944159195
bc30bddda7655472,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
c0eff628bb5d57f2,1,2,5,0,9,-0.0002712661859579,0.3302076052008333,-0.5244966694759756,-0.761454181758018,1.3753623354723037,1.0630220441789249,9,9,2,-0.0003161320409737,2,both,-0.23695751228204243
c2c39f197ef95b97,1,2,25,1,20,5.784040018896874e-05,-0.1393339827361184,0.964198896008368,0.9451890416950212,1.3753623354723037,1.0630220441789249,20,20,-1,,-1,both,-0.019009854313346786
c2ef8af22b6b57fa,1,2,16,1,8,0.0006266896873712,-0.1083592297695845,0.316327721503793,0.2789617397249327,1.3753623354723037,1.0630220441789249,8,8,8,0.0006266896873712,4,both,-0.0373659817788603
c4b429aa06c65c18,1,2,5,1,27,2.0200232751698115,0.5059524391238613,-0.2920167373266842,-0.7645527674318009,1.3753623354723037,1.0630220441789249,27,27,-1,,-1,both,-0.4725360301051167
c5e0107671965987,1,2,13,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
c608632e83a659ca,1,2,27,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
c9281513f02f50f2,1,2,12,1,23,0.0,-0.0300762360215664,0.869506961422258,0.6556230903198855,1.3753623354723037,1.0630220441789249,23,23,-1,,-1,both,-0.2138838711023725
ca00c31168b252d5,1,2,16,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
cf7a886f70be5245,1,2,14,1,20,0.0004713724773375,0.1741603092998106,0.4206398296382145,0.3398569269916928,1.3753623354723037,1.0630220441789249,20,20,20,0.0004713724773375,3,both,-0.08078290264652171
d022d382b3aa5fa1,1,2,10,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
d07acbfa3a6e55b0,1,2,17,1,3,-0.0001263671795837,0.1061755438493859,-0.4567717643862097,-0.3875587365973194,1.3753623354723037,1.0630220441789249,3,3,-1,,-1,both,0.06921302778889032
d124fe4c82a0504a,1,2,14,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
d22547ad7061548d,1,2,11,1,26,0.0043491496021159,-0.289673765715414,-0.3525464816875943,0.4632962590048595,1.3753623354723037,1.0630220441789249,26,26,26,0.0043491496021159,9,both,0.8158427406924538
d7ed9fbf26d0502e,1,2,14,1,9,-0.000349602394551,0.1963753387517716,-0.0552269498240868,-0.4779086386338199,1.3753623354723037,1.0630220441789249,9,9,9,-0.000349602394551,10,both,-0.42268168880973306
d8a9f79a9b2f5af3,1,2,1,1,22,3.149701463542634,2.2441874980319816,-0.0394818357559519,-0.3834006763790683,1.3753623354723037,1.0630220441789249,22,22,22,3.149701463542634,1,both,-0.3439188406231164
d9b829983ef95e41,1,2,17,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
dba43762ec9a571c,1,2,3,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
e2becee9277c5811,1,2,18,1,22,0.0001367530750111,0.0126120483013002,-1.0251610696595457,-0.4339434811614391,1.3753623354723037,1.0630220441789249,22,22,22,0.0001367530750111,14,both,0.5912175884981066
e2c31e25cb35514d,1,2,14,1,9,-0.0005410650956444,-0.1521329777757003,0.4778143759942175,0.4811384690074915,1.3753623354723037,1.0630220441789249,9,9,9,-0.0005410650956444,8,both,0.003324093013274021
e7c6e7ca0bf75a88,1,2,17,1,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
e88d31e512eb52aa,1,2,23,1,20,0.0001063138395562,0.1393619250090967,-0.6945790422853515,-0.4496210874393427,1.3753623354723037,1.0630220441789249,20,20,20,0.0001063138395562,14,both,0.2449579548460088
e9922a266cc35210,1,2,1,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
ebc361211e395b18,1,2,19,0,-1,,,,,1.3753623354723037,1.0630220441789249,-1,-1,-1,,-1,no_rsmr_proposal,
ebdc46dacb5f53f2,1,2,20,1,21,7.133007049464624e-07,-0.0352077584637942,0.8909935425011397,0.666781811213085,1.3753623354723037,1.0630220441789249,21,21,21,7.133007049464624e-07,6,both,-0.22421173128805472
