scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,affine_selected_action,affine_value,affine_selected_teacher_improvement,orthogonal_selected_action,orthogonal_value,orthogonal_selected_teacher_improvement,rsm_proposal,avr_accept,opvr_accept,rsm_proposal_positive,rsm_proposal_catastrophe,rsm_proposal_noop
5991dfcee3185e01,0,1,15,0,2,0.22897578262307533,-3.552210174457291e-05,-1,-0.002580596699561534,nan,2,0.015093358174118627,-3.552210174457291e-05,1,0,1,0,0,1
6c82dcb2637f5ad4,0,1,3,0,9,0.254706379729819,-0.0003719746213523001,9,0.011838628191317474,-0.0003719746213523001,9,0.3231545857348066,-0.0003719746213523001,1,1,1,0,0,1
1a9e0797610e5da4,1,2,17,1,9,0.06786090017748506,-0.00031520080855118593,9,0.10448767226547344,-0.00031520080855118593,9,0.21606383902570428,-0.00031520080855118593,1,1,1,0,0,0
31e5a1e6febd5acb,1,2,12,1,4,0.1001262372180711,0.0022942917462438484,4,0.10087586270610434,0.0022942917462438484,4,0.025702519978982916,0.0022942917462438484,1,1,1,1,0,0
3f0c33142293536e,1,2,11,1,19,0.17598338018996731,0.0,19,0.09238434892499348,0.0,-1,-0.029671585497509284,nan,1,1,0,0,0,0
48fc14e048fb5fe2,1,2,18,1,23,0.13772132931757214,0.00012721833586692988,23,0.09666743578468287,0.00012721833586692988,23,0.02336643305275604,0.00012721833586692988,1,1,1,1,0,0
65f00228b6bc54b5,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
d22547ad7061548d,1,2,11,1,26,0.5517393249386024,0.004349149602115965,26,0.050321905519374044,0.004349149602115965,26,0.23098472968923262,0.004349149602115965,1,1,1,1,0,0
ebc361211e395b18,1,2,19,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
f757646a2d865977,1,2,1,0,5,0.015789067884598766,-0.00023967403620472894,5,0.1103166379264469,-0.00023967403620472894,5,0.19849864367138098,-0.00023967403620472894,1,1,1,0,0,1
9ca3798eb199579e,1,2,10,0,23,0.19144822233997894,-7.272584703751916e-05,23,0.09065320120317406,-7.272584703751916e-05,23,0.041372616690520045,-7.272584703751916e-05,1,1,1,0,0,1
f7050dbcd3c954f3,1,2,6,1,2,0.09751079730282396,1.2324836412908278,2,0.10116863729810573,1.2324836412908278,-1,-0.006087406002114604,nan,1,1,0,1,0,0
180f81d1ca5c5ee3,1,2,17,1,23,0.1443417416229646,7.068096973794624e-05,23,0.09592634114118037,7.068096973794624e-05,23,0.013706620040449577,7.068096973794624e-05,1,1,1,1,0,0
1bd8ca835d485cd8,1,2,14,1,23,0.08697005830005633,0.0001267136363314325,23,0.10234857668151033,0.0001267136363314325,-1,-0.03478805829210109,nan,1,1,0,1,0,0
291db523bb115ccf,1,2,16,1,24,0.16975324722920332,-8.852075822662897e-05,24,0.09308175536322541,-8.852075822662897e-05,24,0.15391839600173976,-8.852075822662897e-05,1,1,1,0,0,0
2d4f708394ef542e,1,2,2,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
39346eef49ad52a6,1,2,16,0,2,0.0003899191943174477,-1.8276321345854374,2,0.11204043186592264,-1.8276321345854374,2,0.1127065465082528,-1.8276321345854374,1,1,1,0,1,1
621fb14952d45fbc,1,2,2,0,2,0.07685935170120509,-1.793281329542026,2,0.10348037786802117,-1.793281329542026,2,0.11118385765115248,-1.793281329542026,1,1,1,0,1,1
79a3cfc7d4535d5f,1,2,14,1,25,0.4144419323145974,0.003068311465525664,25,0.06569109365251082,0.003068311465525664,25,0.08830611529789037,0.003068311465525664,1,1,1,1,0,0
7a90e31caaa35114,1,2,11,1,23,0.0008446797225420679,-0.00024712731484388684,23,0.11198952558154074,-0.00024712731484388684,-1,-0.04823061174204285,nan,1,1,0,0,0,0
9e4525cb8f5e5fcd,1,2,15,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c5e0107671965987,1,2,13,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ca00c31168b252d5,1,2,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
e2c31e25cb35514d,1,2,14,1,9,0.17867567936437612,-0.000541065095644444,9,0.0920829706414634,-0.000541065095644444,9,0.1327025150938183,-0.000541065095644444,1,1,1,0,0,0
114a8e53ec3c5e0d,1,2,3,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
1907423ff64a51eb,1,2,9,1,22,0.18445328157966936,4.7492956556399735e-05,22,0.09143622088381545,4.7492956556399735e-05,22,0.08354010614685857,4.7492956556399735e-05,1,1,1,1,0,0
b8091003cbb95da3,1,2,2,1,21,0.009718983743908291,0.005799536113289651,21,0.11099612836220285,0.005799536113289651,21,0.06414137214479397,0.005799536113289651,1,1,1,1,0,0
c9281513f02f50f2,1,2,12,1,23,0.09986203979457538,0.0,23,0.10090543719275985,0.0,-1,-0.00995281300134157,nan,1,1,0,0,0,0
eeb054ac63575b33,1,2,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
6988613e2a3557be,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
b66ea7e3342b533b,1,2,2,0,2,0.14981023747830066,-5.520669647962606e-05,2,0.09531419301513326,-5.520669647962606e-05,-1,-0.0805940424796567,nan,1,1,0,0,0,1
ebdc46dacb5f53f2,1,2,20,1,21,0.05952333806681799,7.133007049464624e-07,21,0.10542098613401482,7.133007049464624e-07,21,0.030301088015755123,7.133007049464624e-07,1,1,1,1,0,0
06a937676ff65c69,1,2,17,1,9,0.14572447368042454,-0.0008672325992258312,9,0.09577155692625343,-0.0008672325992258312,9,0.183523692372239,-0.0008672325992258312,1,1,1,0,0,0
26f611f146275818,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
441987f47a6f5784,1,2,9,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
5f4392860e5752ce,1,2,6,1,24,0.222149187005187,-0.00046456240278203165,24,0.0872165088320338,-0.00046456240278203165,24,0.018532695057122156,-0.00046456240278203165,1,1,1,0,0,0
5fde760ec9f05c3d,1,2,16,1,22,0.5094434869671292,-0.0001297025804172236,22,0.05505653797384782,-0.0001297025804172236,-1,-0.09595245054166074,nan,1,1,0,0,0,0
606e5b5125985e1f,1,2,12,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
73cd1e45d87156ee,1,2,18,1,23,0.38353388295327406,0.000388450409076313,23,0.06915096726251704,0.000388450409076313,-1,-0.18032335830550864,nan,1,1,0,1,0,0
7a9a7b86210b5dc4,1,2,17,0,3,0.12230143293127271,-0.0001631911307573286,3,0.09839355223908286,-0.0001631911307573286,3,0.052581669979378236,-0.0001631911307573286,1,1,1,0,0,1
81195788481d5844,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
948d834b78515695,1,2,10,1,22,0.07863452263363428,2.8722488693892767e-05,22,0.10328166370814126,2.8722488693892767e-05,-1,-0.0473158896026494,nan,1,1,0,1,0,0
a08635adfbc45990,1,2,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
a5836bf6d71f58f2,1,2,17,1,9,0.04837777624110583,0.0008614462114870658,9,0.10666862990404609,0.0008614462114870658,9,0.4702867572682097,0.0008614462114870658,1,1,1,1,0,0
a6e92119ed185a7d,1,2,19,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
aeb0da156a7b5426,1,2,3,1,21,0.4016152735521289,8.050889065489182e-05,21,0.06712692085849273,8.050889065489182e-05,-1,-0.24003196739278335,nan,1,1,0,1,0,0
b024a29a38815f5d,1,2,10,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
c0eff628bb5d57f2,1,2,5,0,9,0.19193092761501895,-0.0002712661859579357,9,0.09059916675981602,-0.0002712661859579357,-1,-0.14130255341583856,nan,1,1,0,0,0,1
c2ef8af22b6b57fa,1,2,16,1,8,0.031402135036371535,0.0006266896873712569,8,0.10856889777053559,0.0006266896873712569,8,0.4207121138826878,0.0006266896873712569,1,1,1,1,0,0
e2becee9277c5811,1,2,18,1,22,0.4637404023987865,0.0001367530750111534,22,0.06017258054079681,0.0001367530750111534,-1,-0.09466732945283386,nan,1,1,0,1,0,0
e7c6e7ca0bf75a88,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
f845609710815b95,1,2,16,1,22,0.5103017594189099,-0.0001336572684111914,22,0.05496046221793722,-0.0001336572684111914,-1,-0.09962880231538326,nan,1,1,0,0,0,0
0e7c79855e005220,1,2,17,1,3,0.15675871998502955,0.9896743082495081,3,0.09453637391132709,0.9896743082495081,3,0.34792555241716816,0.9896743082495081,1,1,1,1,0,0
14dd0d86a4d353af,1,2,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
2d691673d2a75468,1,2,5,1,9,0.20460449009582585,-0.0005493406044321247,9,0.08918047728318478,-0.0005493406044321247,-1,-0.34684069688817243,nan,1,1,0,0,0,0
4a475083531f544e,1,2,17,1,5,0.01529574176163158,0.0005351796336472425,5,0.11037186127665018,0.0005351796336472425,5,0.3245197586718436,0.0005351796336472425,1,1,1,1,0,0
4aa6a5b42a9d5a1a,1,2,4,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
4f8180de60ff5016,1,2,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
65f6f0aad1645746,1,2,15,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
86935537a5e256bd,1,2,3,1,23,0.12316134757034279,-4.216529144323439e-05,23,0.09829729265531569,-4.216529144323439e-05,23,0.1511554514669012,-4.216529144323439e-05,1,1,1,0,0,0
91dfe4ebf3c25298,1,2,3,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,23,0.08868840551033724,-1.621068492024813e-06,23,0.14899731819135362,-1.621068492024813e-06,1,1,1,0,0,0
c4b429aa06c65c18,1,2,5,1,27,0.18296486591512098,2.0200232751698115,27,0.09160283541255161,2.0200232751698115,-1,-1.4320155681122828,nan,1,1,0,1,0,0
d124fe4c82a0504a,1,2,14,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,-1,-0.023033391589994165,nan,-1,-7.379530527560292,nan,1,0,0,1,0,0
d9b829983ef95e41,1,2,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
dba43762ec9a571c,1,2,3,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
fefa06851c7f58a7,1,2,7,1,20,0.24757519521001253,-1.2323258076974541,20,0.0843702996207285,-1.2323258076974541,20,0.21801549809115348,-1.2323258076974541,1,1,1,0,1,0
185ce8f5060f5856,1,2,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
6b5577a2a92d5e63,1,2,14,1,4,0.1546974795209342,-4.862848371267603e-05,4,0.0947671109404495,-4.862848371267603e-05,4,0.19999479500504974,-4.862848371267603e-05,1,1,1,0,0,0
6d5d40bcf2f153a8,1,2,28,1,11,0.30563153831039624,0.00146313439374062,11,0.07787142267646431,0.00146313439374062,-1,-0.22472400040772755,nan,1,1,0,1,0,0
8ce184b9fe795518,1,2,12,1,12,0.26971139664847066,0.0,12,0.08189235420633617,0.0,-1,-0.047960724237952085,nan,1,1,0,0,0,0
ae75c379fc4f5ac0,1,2,15,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
bc30bddda7655472,1,2,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
ec003315c7f8544e,1,2,13,1,7,0.3000589655082053,1.625132601845264,7,0.07849522126539323,1.625132601845264,7,1.5692214024131412,1.625132601845264,1,1,1,1,0,0
f80967dcb45f5879,1,2,25,1,25,0.2387807976232137,-8.79884749651616e-05,25,0.08535475204510384,-8.79884749651616e-05,25,0.45738021237954724,-8.79884749651616e-05,1,1,1,0,0,0
f8295ad66d0b502a,1,2,18,1,23,0.03237623852359866,0.0001384854522026302,23,0.10845985578896397,0.0001384854522026302,23,0.040461524449553324,0.0001384854522026302,1,1,1,1,0,0
00d83b17d1755be3,1,2,7,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
07f7850e943e5787,1,2,17,1,9,0.001052628738836183,-0.0003208969734609102,9,0.11196624758993112,-0.0003208969734609102,9,0.3864763255970517,-0.0003208969734609102,1,1,1,0,0,0
0bd45dc9e3a759c2,1,2,17,1,17,0.11012860993399622,0.00010564825385808935,17,0.09975618850755784,0.00010564825385808935,-1,-0.020931629831776433,nan,1,1,0,1,0,0
183eebcd18325090,1,2,12,1,22,0.14989102958438305,-2.6754828193224865e-05,22,0.09530514907734011,-2.6754828193224865e-05,22,0.11142643863079227,-2.6754828193224865e-05,1,1,1,0,0,0
19b32f02944d51ad,1,2,19,1,20,0.14365727622481056,4.461837168800997e-05,20,0.09600296078612629,4.461837168800997e-05,20,0.030759936457675413,4.461837168800997e-05,1,1,1,1,0,0
1de30d88d7e15d70,1,2,11,1,4,0.14369187994286953,0.00040731540024285806,4,0.09599908721618595,0.00040731540024285806,4,0.012872353347656795,0.00040731540024285806,1,1,1,1,0,0
351a31864bda5923,1,2,12,1,9,0.16660888688144304,-0.0003158109522206354,9,0.09343373776303286,-0.0003158109522206354,9,0.12825630175169309,-0.0003158109522206354,1,1,1,0,0,0
42e1302d4d595015,1,2,24,0,23,0.19730507922193172,-3.214230805159701e-05,23,0.08999757961002335,-3.214230805159701e-05,23,0.14564761836256385,-3.214230805159701e-05,1,1,1,0,0,1
436d539f02525dbf,1,2,9,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
53791dfcfb555d8b,1,2,13,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
5787abf0e35d54cf,1,2,12,1,9,0.12481990858383094,-0.00035294373019167935,9,0.0981116319099846,-0.00035294373019167935,9,0.1692491634379617,-0.00035294373019167935,1,1,1,0,0,0
6a860de43c125dbf,1,2,17,1,9,0.20493255844968764,0.00013104936927543775,9,0.08914375302968902,0.00013104936927543775,9,0.10680997378301618,0.00013104936927543775,1,1,1,1,0,0
7b1eb807d4d95132,1,2,17,0,6,0.06199501757426064,-0.001243818229436866,6,0.10514430420562061,-0.001243818229436866,6,0.27858923494821897,-0.001243818229436866,1,1,1,0,0,1
89ec4c93349d5b58,1,2,25,1,22,0.5054108353610806,-5.431908551845055e-05,22,0.05550795646056656,-5.431908551845055e-05,-1,-0.1360206233449554,nan,1,1,0,0,0,0
a3fff53e9f375592,1,2,6,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
a6bf958e054951f3,1,2,16,0,7,0.026673988394288597,-0.0005569157022051741,7,0.1090981705693442,-0.0005569157022051741,7,0.294649883585826,-0.0005569157022051741,1,1,1,0,0,1
ad9cdad9769f572f,1,2,15,1,10,0.14777357101322836,-8.041050173335229e-05,10,0.09554217920968444,-8.041050173335229e-05,10,0.2115589239594693,-8.041050173335229e-05,1,1,1,0,0,0
c2c39f197ef95b97,1,2,25,1,20,0.14488807999195039,5.7840400188968744e-05,20,0.09586518355459539,5.7840400188968744e-05,20,0.03160080416207206,5.7840400188968744e-05,1,1,1,1,0,0
cf7a886f70be5245,1,2,14,1,20,0.18299121913001884,0.0004713724773375283,20,0.09159988541102618,0.0004713724773375283,20,0.8939771421723061,0.0004713724773375283,1,1,1,1,0,0
d7ed9fbf26d0502e,1,2,14,1,9,0.15238266173824386,-0.0003496023945510629,9,0.09502623363255719,-0.0003496023945510629,9,0.1463573379032796,-0.0003496023945510629,1,1,1,0,0,0
e9922a266cc35210,1,2,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
eef9e53ca3eb51a8,1,2,8,0,2,0.036816345687771805,-1.8450037153049488,2,0.10796282637687349,-1.8450037153049488,2,0.120809055450993,-1.8450037153049488,1,1,1,0,1,1
f19973f839e35f20,1,2,4,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
02fca515559f520d,1,2,11,1,0,0.10765660958810334,-5.0871647178318824e-05,0,0.1000329063508839,-5.0871647178318824e-05,0,0.10414057858953044,-5.0871647178318824e-05,1,1,1,0,0,0
115efd50328f5ecc,1,2,18,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
117049ed19db55a2,1,2,20,1,25,0.21235654564661618,-0.0005033181324601175,25,0.08831270552218053,-0.0005033181324601175,25,0.21910751425822128,-0.0005033181324601175,1,1,1,0,0,0
2154d495b9b657a5,1,2,3,0,6,1.4060280125472817,-1.220322729590535,-1,-0.04530790440589259,nan,6,0.5756515749534424,-1.220322729590535,1,0,1,0,1,1
2c572f2c1c485fc0,1,2,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
3152efff212c51ff,1,2,3,1,1,0.2935946569372989,-0.010228717434942247,1,0.0792188415226911,-0.010228717434942247,-1,-0.16390954042328665,nan,1,1,0,0,0,0
327d5cdfdd695e7e,1,2,17,1,3,0.17656618063732918,0.00011524857694755752,3,0.09231910974201707,0.00011524857694755752,3,0.19249147764191749,0.00011524857694755752,1,1,1,1,0,0
64fe109ec6a858ec,1,2,24,1,14,0.10309033211811741,-0.0001836422961903738,14,0.10054405937544648,-0.0001836422961903738,-1,-0.02590194474561229,nan,1,1,0,0,0,0
6c95d9b03b7a5944,1,2,6,1,10,0.09650103502282224,-0.0025507494289427335,10,0.10128167095558815,-0.0025507494289427335,10,0.15678434063797772,-0.0025507494289427335,1,1,1,0,0,0
73963278f6eb5002,1,2,10,1,18,0.14135807563686728,0.0,18,0.09626033527603149,0.0,-1,-0.03778612807015573,nan,1,1,0,0,0,0
799dcf813dba5d8a,1,2,6,0,4,0.01802105477670172,-0.003188489996641869,4,0.11006678739542211,-0.003188489996641869,4,0.09636927403230022,-0.003188489996641869,1,1,1,0,0,1
7b6dfa3d4bc553a9,1,2,15,1,15,0.14077452276832444,0.0,15,0.09632565868568158,0.0,-1,-0.018366765997761825,nan,1,1,0,0,0,0
842b7f0b68fc5245,1,2,16,1,20,0.23731642567618266,1.2322185659539886,20,0.0855186750994363,1.2322185659539886,20,0.2857771553903728,1.2322185659539886,1,1,1,1,0,0
86839ab67df151f2,1,2,9,1,1,0.15334258293094483,7.329354990481818e-05,1,0.09491877922922407,7.329354990481818e-05,1,0.01170800591472912,7.329354990481818e-05,1,1,1,1,0,0
9a3e4f2df62b54fa,1,2,14,0,22,0.10872066532528558,-0.00021218127441802181,22,0.09991379503714116,-0.00021218127441802181,22,0.005338585711101809,-0.00021218127441802181,1,1,1,0,0,1
a7c4607a69e55039,1,2,17,1,23,0.13113354419409942,-0.0001578706935048105,23,0.09740487811339923,-0.0001578706935048105,23,0.15575042388878818,-0.0001578706935048105,1,1,1,0,0,0
c608632e83a659ca,1,2,27,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
d022d382b3aa5fa1,1,2,10,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
d07acbfa3a6e55b0,1,2,17,1,3,0.003602206753075091,-0.00012636717958378063,3,0.11168084563573483,-0.00012636717958378063,3,0.282532478925299,-0.00012636717958378063,1,1,1,0,0,0
e88d31e512eb52aa,1,2,23,1,20,0.31435071730252256,0.00010631383955628237,20,0.07689539028622464,0.00010631383955628237,-1,-0.058905011942746915,nan,1,1,0,1,0,0
fc25adef73d35a71,1,2,6,1,9,0.14497060063043335,-0.000565087180584678,9,0.0958559461233997,-0.000565087180584678,9,0.14093574385250351,-0.000565087180584678,1,1,1,0,0,0
06f2c0171372558e,1,2,14,0,9,0.17881654255546772,-0.00021924246586857432,9,0.0920672022947851,-0.00021924246586857432,9,0.14512823316513423,-0.00021924246586857432,1,1,1,0,0,1
1139bbb1cfe35d48,1,2,2,1,1,0.20455984023549117,0.0015995440794149829,1,0.0891854754269258,0.0015995440794149829,1,0.11832531635277006,0.0015995440794149829,1,1,1,1,0,0
190db336fe0e515f,1,2,4,0,9,0.12991490260159916,-0.0006111538553610352,9,0.09754129390064797,-0.0006111538553610352,-1,-0.029405545184682108,nan,1,1,0,0,0,1
1bf5b342d1b052c3,1,2,3,0,11,0.06799804241900242,-0.00019516362426785783,11,0.10447232044508852,-0.00019516362426785783,-1,-0.06588097526779053,nan,1,1,0,0,0,1
1da0d8dce4485189,1,2,12,0,4,0.03547125767234741,-0.00913377341185706,4,0.10811339668538109,-0.00913377341185706,4,0.03745212758897318,-0.00913377341185706,1,1,1,0,0,1
21f2c3689d765b09,1,2,1,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
234440ab79d55e59,1,2,18,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
2ababb1ca1ba5637,1,2,17,1,3,0.06624346359922079,0.00012872512789918744,3,0.10466872950618038,0.00012872512789918744,3,0.2753785300683121,0.00012872512789918744,1,1,1,1,0,0
3c6c3ba8c08e581a,1,2,16,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
59b8dea90c1b5499,1,2,17,1,3,0.1315731938029784,0.0010224562064280462,3,0.09735566335831626,0.0010224562064280462,3,0.1483553278101227,0.0010224562064280462,1,1,1,1,0,0
68e20734e9415e24,1,2,4,1,9,0.10988652715162356,-8.91803213395187e-05,9,0.09978328746227919,-8.91803213395187e-05,9,0.023554736194377326,-8.91803213395187e-05,1,1,1,0,0,0
742976289d405b0d,1,2,17,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
091cae980d54535d,2,3,17,0,20,0.014357090014868635,-0.00011106623769737822,-1,-0.08600873195714674,nan,20,0.19575905829851054,-0.00011106623769737822,1,0,1,0,0,1
0aea8543e71b5712,2,3,15,1,22,0.10138480301401133,0.0,22,0.028511632241349207,0.0,22,0.006248522233934732,0.0,1,1,1,0,0,0
122436b1207258bf,2,3,19,1,2,0.03997856150200179,1.2323318207158476,-1,-0.05229326196614774,nan,-1,-0.10392940341079937,nan,1,0,0,1,0,0
1bd7b3ce5adf5826,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
581836f4f4365cc8,2,3,18,1,1,0.6314680991488937,-0.00035384111877938274,1,0.7260518758819456,-0.00035384111877938274,1,0.13297827875607493,-0.00035384111877938274,1,1,1,0,0,0
70b54ac4d8ae56de,2,3,1,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
72eb13d3a4255179,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
7fc2b30cb72a5d56,2,3,9,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
83aa0b7439d45dd8,2,3,5,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
8675d815740a5a0b,2,3,22,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
9070daa02ad0542c,2,3,3,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
9771a60ee60a5d27,2,3,5,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
9c2eb9c5b45f522b,2,3,29,1,25,0.07365121237382107,3.822718737644948e-05,-1,-0.00798318982386896,nan,-1,-0.04356831747668119,nan,1,0,0,1,0,0
bb1419c18f39553e,2,3,21,1,22,0.13918451650061928,0.0,22,0.07825253437361349,0.0,-1,-0.007283811810049057,nan,1,1,0,0,0,0
c56712e13eb759f5,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
b003a3bfbdb252e3,2,3,10,1,26,0.14879125211646407,0.9897842141886242,26,0.090894103634385,0.9897842141886242,26,0.02212325929816572,0.9897842141886242,1,1,1,1,0,0
0f9ba65f3e2e5c1d,2,3,2,0,25,0.1375998380641172,-0.00012799810242603016,25,0.07616724515444824,-0.00012799810242603016,25,0.028512399795947004,-0.00012799810242603016,1,1,1,0,0,1
2709051d421d536a,2,3,26,1,27,0.15636486940256908,-1.0131592304229997e-05,27,0.10086027854597109,-1.0131592304229997e-05,27,0.031202488611351817,-1.0131592304229997e-05,1,1,1,0,0,0
2bf633d593a957ad,2,3,11,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
2cfe30b626795e99,2,3,7,1,10,0.29911934997498263,-0.18940308858485655,10,0.2887118782574441,-0.18940308858485655,-1,-0.0010816463874542825,nan,1,1,0,0,0,0
4a42412827f55dc1,2,3,16,1,24,0.05199140907750935,0.0,-1,-0.036485473481326844,nan,-1,-0.0021473420227105036,nan,1,0,0,0,0,0
60183447caa4548b,2,3,17,1,3,0.081899214436054,-6.448373179882786e-05,3,0.0028704126382130407,-6.448373179882786e-05,3,0.022080966821454318,-6.448373179882786e-05,1,1,1,0,0,0
618892326e0c530e,2,3,24,0,17,0.07531431451466508,-1.1183486133825582e-05,-1,-0.005794702314486394,nan,17,0.01012410669776917,-1.1183486133825582e-05,1,0,1,0,0,1
63d0c4a8acfa5fc2,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
8aeb517756f55681,2,3,14,1,15,0.051197086547272674,1.1431345063428466e-05,-1,-0.037530727944749,nan,-1,-0.04915857277193107,nan,1,0,0,1,0,0
ab77602df4a154f7,2,3,11,1,10,0.03934488094082231,-0.00017154795059148853,-1,-0.05312712656112446,nan,-1,-0.03949732149410199,nan,1,0,0,0,0,0
acdcf9be0fc85495,2,3,23,1,13,0.1510483237136072,1.6302977381565595e-05,13,0.0938641996235725,1.6302977381565595e-05,13,0.05556464451254523,1.6302977381565595e-05,1,1,1,1,0,0
be58ded948ea5c00,2,3,4,0,2,0.050106416302914535,-0.001292943146824932,-1,-0.03896594839694663,nan,-1,-0.8279395768761989,nan,1,0,0,0,0,1
d74df20dba705137,2,3,19,1,23,0.08586437091508937,-8.57298430055383e-05,23,0.0080881892341306,-8.57298430055383e-05,23,0.09864394898884554,-8.57298430055383e-05,1,1,1,0,0,0
ec0f4f7c37615b20,2,3,5,0,2,0.09544511678562911,-0.7737388310596343,2,0.02069555841086923,-0.7737388310596343,-1,-0.23131573651656717,nan,1,1,0,0,1,1
ec57eef8dffd515e,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
f73c53f115a550d5,2,3,17,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
06f8d2f6dca3537c,2,3,6,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
79e0120026c25eed,2,3,2,1,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
884e1c90e87b5fab,2,3,16,1,7,0.1830596053222681,-2.0925029926001978e-05,7,0.13598806456209583,-2.0925029926001978e-05,7,0.015863574621201942,-2.0925029926001978e-05,1,1,1,0,0,0
8c1a6d183a275d96,2,3,12,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
bd8986c6178e5d2a,2,3,1,0,-1,nan,nan,-1,nan,nan,-1,nan,nan,0,0,0,0,0,0
