scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_action,rsm_score,teacher_improvement,outcome_class,epv_raw_accept,quality_accept,risk_accept,joint_raw_accept,joint_main_accept,epv_raw_value,quality_value,risk_value,joint_raw_value,joint_main_value,delta_route_deviation_cost,delta_progress_deficit_cost,delta_global_comfort_cost,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk
fd35b4e54a465e54,0,1,1,0,7,0.11224110174863418,-2.0207331793509424,catastrophe,False,False,False,False,False,-0.012279224045913336,-0.015976682067799838,-0.011445810185163906,-0.008033502963938184,-0.0810310478616546,-5.518806457519531,1.8758506774902344,0.0,0.0,0.0,-0.009189009666442871,0.0,0.0,0.0
fe98c3c19baf5ea3,0,1,2,1,4,0.6410420944109576,2.1286245316340877,material_positive_gt_0p2,True,True,True,True,True,0.5448071044168696,1.4566476081134123,1.700656225150323,1.7591266549543971,1.6861291100566806,1144.4269714355469,14.187929153442383,0.0,0.0,0.0,0.0,0.0,2.4677343368530273,0.0
05ba4ac2db9c50d2,0,1,11,1,25,0.17278546070643078,-0.9894486065524201,catastrophe,True,True,True,False,False,0.003262774044992896,0.00785996975666826,0.003262774044992896,-0.005416706932750289,-0.07841425183046671,8.267751693725586,-5.152580261230469,-3.174727680743672e-06,0.0,0.0,0.0,0.0,0.0,0.0
154c14f381535c43,0,1,1,1,24,0.23059672119426736,7.987478524418279e-05,positive_le_1e-3,True,True,True,True,False,0.025511336215136,0.02064245827871965,0.039396737113975254,0.029660695207468484,-0.04333684969024794,0.0,-1.3410987854003906,-0.00014069443568587303,0.0,0.0036409497261047363,0.01786559820175171,0.0,0.0,0.0
20cd0f5250875606,0,1,5,0,9,0.1943934711475888,-0.00035151679222472035,harmful_noncat,False,False,False,False,False,-0.08176486861277352,-0.09691612659109468,-0.08176486861277352,-0.12033629460128892,-0.19333383949900534,1.8702316284179688,-7.590089797973633,-0.00044590758261620067,0.0,0.0,0.0,0.0,0.0,0.0
30a3163cf0805a69,0,1,4,0,1,0.2587818534600188,-1.2324926170708386,catastrophe,True,True,True,True,True,0.09172512151932158,0.09017863139875837,0.09172512151932158,0.0870177082047037,0.014020163306987271,0.0,-3.9300174713134766,-4.2367719288449734e-06,0.0,0.0,0.0,0.0,0.0,0.0
3da38924ebd45f50,0,1,10,1,1,0.2897989109508466,1.7286877593049779,material_positive_gt_0p2,False,True,True,True,True,-0.024129331409237505,0.4846372404412494,0.7887449589571779,0.8610427903780966,0.7880452454803801,646.0894165039062,-5.797870635986328,-3.355649096192792e-05,0.0,0.0,0.0,0.0,1.7354841232299805,0.0
48fd1a7abb7c59a6,0,1,19,1,23,0.26614736238515674,-0.0003539639446881182,harmful_noncat,False,False,False,False,False,-0.02403155033795009,-0.02686781975706791,-0.02403155033795009,-0.03176871342700968,-0.10476625832472611,0.0,-4.75286865234375,-3.610912972362712e-05,0.0,0.0,0.0,0.0,0.0,0.0
5c92fa52c5165a1e,0,1,19,1,10,0.19132595113326792,-7.041046395883654e-05,harmful_noncat,False,False,False,False,False,-0.02438882257237081,-0.02555054900699092,-0.02438882257237081,-0.02775621708865984,-0.10075376198637627,0.0,-2.489835739135742,-8.520754818164278e-06,0.0,0.0,0.0,0.0,0.0,0.0
83d128720881565a,0,1,17,0,3,0.05243548881812632,-0.000577886478602796,harmful_noncat,False,False,False,False,False,-0.14567574129498076,-0.17126729515695682,-0.14607040275667796,-0.19136312161984836,-0.2643606665175648,-5.652797698974609,-7.298362731933594,-0.0005929705300786736,0.0,0.0,0.004351437091827393,0.0,0.0,0.0
95a810911ba359ec,0,1,11,0,18,0.3655633981867628,-1.2317849212438547,catastrophe,True,True,True,True,True,0.29991021748497426,0.3068196474224927,0.29991021748497426,0.2938190503227745,0.22082150542505807,9.891172409057617,-2.5768041610717773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3b5d1855e7e5d96,0,1,12,1,5,0.8865874639511729,0.11936206060417026,positive_1e-2_to_0p2,False,False,True,True,True,-0.0036507200736732946,-0.031655654350443166,1.2392374302863507,1.2592182958907565,1.18622075099304,-34.24879837036133,-2.3500213623046875,-7.601766469633731e-07,0.0,0.29254043102264404,0.03260403871536255,0.0,0.0,0.0
bbc08519add25675,0,1,3,1,9,0.34343464965122006,2.284032596921548,material_positive_gt_0p2,True,True,True,True,True,0.02216514487125488,0.04238978930282279,1.9187145681387539,1.932612245554951,1.8596147006572346,32.58952760696411,-8.161115646362305,-8.529145270586014e-05,0.0,0.45502549409866333,0.45506319403648376,0.0,0.0,0.0
d5b4a2295da55f8c,0,1,5,0,7,2.0232822920408102,-1.2230283835736102,catastrophe,True,True,True,True,True,0.9353179686446117,0.9347436413089348,0.9353179686446117,0.9313261118142134,0.8583285669164971,0.782783031463623,-3.319075345993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dec7d1a6632a516c,0,1,9,1,1,0.20952999250446586,0.009756261034843616,positive_1e-3_to_1e-2,True,True,True,True,False,0.07346855895612822,0.07279515630658591,0.07346855895612822,0.07142743224253563,-0.001570112655180797,0.0,-1.6875476837158203,-2.1188784558034968e-06,0.0,0.0,0.0,0.0,0.0,0.0
e14c53a47ffc5fe0,0,1,21,1,24,0.27056629841080915,-0.0002950868985615671,harmful_noncat,False,False,False,False,False,-0.025382696471045844,-0.02685888714310198,-0.025382696471045844,-0.029999129760187492,-0.10299667465790392,0.0,-4.088279724121094,-1.5479137971396995e-07,0.0,0.0,0.0,0.0,0.0,0.0
0624fd97bb1d5859,0,1,23,1,22,0.307087604126155,0.0001875565206632679,positive_le_1e-3,True,True,True,True,False,0.070399065353109,0.06933573492564553,0.070399065353109,0.06428011691320001,-0.008717427984516413,1.1653214693069458,-4.216480255126953,-1.5047568012960255e-05,0.0,0.0,0.0,0.0,0.0,0.0
1289017760ab5cda,0,1,22,1,23,0.1695696067585175,-0.00010211831200868104,harmful_noncat,False,False,False,False,False,-0.04118847324492422,-0.04231312664079305,-0.04118847324492422,-0.044709287449559106,-0.11770683234727553,0.0,-3.124919891357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15210c5280b851a8,0,1,18,1,24,0.07832543143710996,1.220051444119215,material_positive_gt_0p2,True,True,True,True,False,0.004776180065048461,0.005594310532173524,0.004776180065048461,0.007337400597951566,-0.06566014429976486,1.3739009929736312e-14,2.273226737976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35c70713d92251fc,0,1,12,1,17,0.14131276787839922,0.0,harmful_noncat,False,False,False,False,False,-0.002518133817698766,-0.002518133817698766,-0.002518133817698766,-0.002518133817698766,-0.07551567871541519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a4fd1d48a995545,0,1,12,1,19,0.3629425684112401,0.014261765146213357,positive_1e-2_to_0p2,True,True,True,True,False,0.10528750116530267,0.32605039942711356,0.10528750116530267,0.02251262615780629,-0.05048491873991014,276.12625122070125,5.520755767822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c9d60b02bfb51c0,0,1,17,0,9,0.20198590336690458,-0.0004975407660006148,harmful_noncat,False,False,False,False,False,-0.09000597975495113,-0.12119981729281143,-0.0910679950708172,-0.15548693343951378,-0.2284844783372302,-1.9175424575805664,-7.815952301025391,-0.0008616258419351652,0.0,0.0,0.011709511280059814,0.0,0.0,0.0
506ddb4d458f5a70,0,1,1,0,9,0.21299426294952226,-0.9297249210089445,catastrophe,False,False,False,False,False,-0.033692422818710994,-0.046178427279010996,-0.055653162672785084,-0.07199915528708492,-0.14499670018480135,-0.08220100402832031,-7.487995147705078,-0.0003119744942523539,0.0,0.0,0.24213354289531708,0.0,0.0,0.0
54dbabed00525444,0,1,17,0,6,0.11298286428431839,-0.00011966039536054351,harmful_noncat,False,False,False,False,False,-0.06850191751797036,-0.0698255731318765,-0.06827325119144025,-0.06628403788453259,-0.139281582782249,-2.45599365234375,0.03448677062988281,1.9561091903597116e-05,0.0,0.0,-0.002521216869354248,0.0,0.0,0.0
77f9220d917b52d0,0,1,12,1,1,0.17511071231643693,0.9964797705322503,material_positive_gt_0p2,True,True,True,True,False,0.06283071699994007,0.16710005901992775,0.06283071699994007,0.011972082131946962,-0.061025462765769464,134.95159530639648,-4.790712356567383,-2.9805587473674677e-05,0.0,0.0,0.0,0.0,0.0,0.0
7ca96f8e844f56ca,0,1,15,1,20,0.31633982678237677,3.252210966228601,material_positive_gt_0p2,True,True,True,True,True,0.04459662204104092,0.04393155207959519,0.2700390792311319,0.2754713358728225,0.2024737909751061,0.0,-1.8479385375976562,0.0,0.0,0.055235862731933594,0.10795456171035767,0.0,0.0,0.0
7d363b1db0fc5975,0,1,11,1,5,0.051553541583963275,-0.9769596037015144,catastrophe,False,True,False,False,False,-0.05442859512702141,0.14912918318352578,-0.05442859512702141,-0.12603800941842985,-0.19903555431614628,251.97483825683594,3.5954933166503906,8.41380242491141e-05,0.0,0.0,0.0,0.0,0.0,0.0
8813e8c6790a59d3,0,1,13,1,22,0.29543256235737075,0.00010857298851463248,positive_le_1e-3,True,True,True,True,True,0.12692865125061292,0.12836853495404305,0.12692865125061292,0.10308081708626048,0.03008327218854405,11.65246772766111,-9.867355346679688,-0.0001360418100375682,0.0,0.0,0.0,0.0,0.0,0.0
9626975e16725ec8,0,1,20,1,22,0.038712775416909484,0.0008604435924439713,positive_le_1e-3,True,True,True,True,False,0.056333712070200444,0.07126548310305211,0.056333712070200444,0.04400529269319564,-0.028992252204520785,21.077589035034116,-4.912752151489258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e720f0176b35d63,0,1,24,1,19,0.23632595812184637,-9.262234168127192e-05,harmful_noncat,False,False,False,False,False,-0.09877456834317684,-0.0998189426026542,-0.09877456834317684,-0.10204406251909783,-0.17504160741681424,0.0,-2.9018592834472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a67f3948c2445760,0,1,3,1,3,0.030472551691319044,0.0006509598884731531,positive_le_1e-3,True,True,True,True,True,0.08478294338896343,0.0992417242539443,0.08478294338896343,0.1123118023331838,0.039314257435467376,2.907771110534668,7.517730712890625,0.00030310097281471826,0.0,0.0,0.0,0.0,0.0,0.0
a8e99095a8235549,0,1,4,0,16,0.5009691622233208,-1.2318749638779087,catastrophe,True,True,True,True,True,2.4031024259549008,2.4079723824805743,2.4031024259549008,2.3983856639326633,2.325388119034947,7.122690916061401,-2.14888858795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aed1237adf57578c,0,1,1,1,0,0.3113336971456892,1.0332035451421078,material_positive_gt_0p2,True,True,True,True,True,0.18679931016134926,1.0469789120425848,1.9028780921397037,1.966364940794532,1.8933673958968156,1088.4249572753906,-6.068545341491699,0.0,0.0,0.14313173294067383,0.26605042815208435,0.0,2.413938522338867,0.0
ba5ddc3d1d5d56ad,0,1,1,0,25,0.20066170117177076,-3.6526486277832504e-05,harmful_noncat,True,True,True,True,False,0.015409174923090806,0.012762695531931724,0.015409174923090806,0.009654324539641301,-0.06334322035807513,-2.4424909929885233e-14,-0.42341041564941406,-8.000176603673026e-05,0.0,0.0,0.0,0.0,0.0,0.0
c81dc86e054f566d,0,1,15,1,3,0.044681702281531566,0.0005305072082206763,positive_le_1e-3,True,True,True,True,False,0.04752725114540983,0.0551113876017744,0.04752725114540983,0.05936736864735119,-0.013630176250365236,3.3281402587890625,6.693565368652344,8.141760190483183e-05,0.0,0.0,0.0,0.0,0.0,0.0
cffbf96734fa5f35,0,1,2,0,1,0.09058897890820658,-0.00012115731714312794,harmful_noncat,False,False,False,True,False,-0.010610018696127625,-0.015386154573087764,-0.010610018696127625,0.0006477789978214625,-0.07234976589989496,-9.528026103973389,6.351705551147461,1.5620957128703594e-05,0.0,0.0,0.0,0.0,0.0,0.0
f4ba7c7ca86f5233,0,1,13,1,22,0.30207114720825595,6.64908149863308e-05,positive_le_1e-3,True,True,True,True,True,0.12446634553731105,0.1251936210924971,0.12446634553731105,0.10072378994454677,0.027726245046830342,10.844727516174267,-9.871070861816406,-0.00013832870172336698,0.0,0.0,0.0,0.0,0.0,0.0
045cd7a008c65925,0,1,17,1,9,0.21875562309183655,0.00042712006894873866,positive_le_1e-3,False,False,False,False,False,-0.040519167601463076,-0.045005448218968236,-0.05041319881130231,-0.06959761067466316,-0.1425951555723796,6.116230010986328,-8.661458969116211,-0.0001993537152884528,0.0,0.0,0.10908907651901245,0.0,0.0,0.0
1470dbcb0c415442,0,1,9,1,9,0.025819339602928537,0.0005928187692534337,positive_le_1e-3,False,False,True,True,True,-0.11957897598299325,-0.1299976554846019,0.3343418402877688,0.3090734226848536,0.23607587778713718,2.062439441680908,-7.617401123046875,-0.00029867269040551037,0.0,0.10661125183105469,0.0011656880378723145,0.0,0.0,0.0
208da297c61b5a6b,0,1,14,0,9,0.22824337165212338,-0.0002173149178734679,harmful_noncat,False,False,False,False,False,-0.07723779105179253,-0.08673318476040684,-0.07816328988396241,-0.10732795506596607,-0.1803254999636825,3.5351009368896484,-6.951133728027344,-0.0003141752058581915,0.0,0.0,0.010204315185546875,0.0,0.0,0.0
31d6d7b013a75d29,0,1,17,1,9,0.15739992756858354,0.0001595312765800827,positive_le_1e-3,False,False,False,False,False,-0.09280560508705714,-0.10738443188994276,-0.09357675860872888,-0.13234378897336227,-0.2053413338710787,2.8546557426452637,-7.270204544067383,-0.0004562573249131674,0.0,0.0,0.008502542972564697,0.0,0.0,0.0
45389fbdea6657a0,0,1,10,0,6,0.05115423176304604,-0.00032883506886438596,harmful_noncat,True,True,True,True,False,0.019738602007930203,0.007990966366270984,0.02196777838899472,0.03241615317391319,-0.040581391723803234,-17.3081014752388,5.461669921875,0.0,0.0,0.0,-0.024578332901000977,0.0,0.0,0.0
46bf28b955d051b1,0,1,29,1,5,0.006143127166755247,-0.0003345792815641069,harmful_noncat,True,False,False,False,False,0.0035537766833761697,-0.01175419644744935,-0.059669400130886965,-0.01921780986564894,-0.09221535476336537,-18.54276275634761,-1.7128849029541016,0.0,0.0,0.0,0.6970826983451843,0.0,0.0,0.0
5991dfcee3185e01,0,1,15,0,2,0.22897578262307536,-3.552210174457291e-05,harmful_noncat,True,True,True,True,False,0.03313787051780612,0.02969879853406421,0.03313787051780612,0.02494278244412148,-0.04805476245359495,0.0,-2.513286590576172,-8.12992493024467e-05,0.0,0.0,0.0,0.0,0.0,0.0
6c82dcb2637f5ad4,0,1,3,0,9,0.254706379729819,-0.0003719746213523001,harmful_noncat,True,False,False,False,False,0.010713872043601785,-0.008926668399538897,-0.011970377333413783,-0.043461174807422676,-0.1164587197051391,0.15441370010375977,-7.347223281860352,-0.0005491052998536361,0.0,0.0,0.25011077523231506,0.0,0.0,0.0
1a9e0797610e5da4,1,2,17,1,9,0.06786090017748506,-0.00031520080855118593,harmful_noncat,False,False,False,False,False,-0.16361948956350852,-0.16301527135676588,-0.16361948956350852,-0.18322827212402645,-0.07531982126409677,0.9957414865493774,-7.238168716430664,-0.00026961148978443816,0.0,0.0,0.0,0.0,0.0,0.0
31e5a1e6febd5acb,1,2,12,1,4,0.10012623721807112,0.0022942917462438484,positive_1e-3_to_1e-2,False,True,False,False,True,-0.0008894368965056556,0.019528038239878573,-0.0008894368965056556,-0.008549888635510972,0.09935856222441872,40.7867169380188,4.613786697387695,1.7102520644129982e-07,0.0,0.0,0.0,0.0,0.0,0.0
3f0c33142293536e,1,2,11,1,19,0.1759833801899673,0.0,harmful_noncat,False,False,False,False,True,-0.016931838450246758,-0.016931838450246758,-0.016931838450246758,-0.016931838450246758,0.09097661240968292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48fc14e048fb5fe2,1,2,18,1,23,0.13772132931757214,0.00012721833586692988,positive_le_1e-3,True,True,True,True,True,0.01204427707088588,0.004444560494350229,0.009659928668127933,0.006022975945828759,0.11393142680575845,4.438452643612534e-18,2.105846405029297,-6.904880865477026e-05,0.0,-0.0027443766593933105,0.0360562838613987,0.0,0.0,0.0
d22547ad7061548d,1,2,11,1,26,0.5517393249386024,0.004349149602115965,positive_1e-3_to_1e-2,False,False,False,False,False,-0.10141304850272709,-0.02077811052565462,-0.1886345073176498,-0.21771343719704506,-0.10980498633711537,96.94733428955064,-9.731689453125,-0.00014408465358428657,0.0,-0.029147207736968994,-0.015293438918888569,0.0,0.0,0.0
f757646a2d865977,1,2,1,0,5,0.015789067884598766,-0.00023967403620472894,harmful_noncat,False,False,True,True,True,-0.15474294867012167,-0.14117526637964814,0.3296632309579822,0.3258199894679292,0.4337284403278589,19.996779441833496,0.39940452575683594,0.0,0.0,0.16480165719985962,0.03015005588531494,0.0,0.0,0.0
9ca3798eb199579e,1,2,10,0,23,0.19144822233997894,-7.272584703751916e-05,harmful_noncat,False,False,False,False,False,-0.07277587105200012,-0.0756890779888464,-0.09387359269492669,-0.12304151623424574,-0.015133065374316051,-1.110221330559262e-15,-7.949642181396484,-0.0003500915081531275,0.0,-0.0013227462768554688,-0.11096519231796265,0.0,0.0,0.0
f7050dbcd3c954f3,1,2,6,1,2,0.09751079730282397,1.2324836412908278,material_positive_gt_0p2,False,False,False,False,True,-0.033340107665343385,-0.018314670360585806,-0.033340107665343385,-0.004522479331019756,0.10338597152890994,-3.3306690738754696e-15,2.9884262084960938,0.00040082563646137714,0.0,0.0,0.0,0.0,0.0,0.0
180f81d1ca5c5ee3,1,2,17,1,23,0.1443417416229646,7.068096973794624e-05,positive_le_1e-3,False,False,False,False,True,-0.002286508543509791,-0.004193164112363969,-0.002286508543509791,-0.0015180672950016571,0.10639038356492803,-2.6607947616053007e-14,1.2831001281738281,1.0570460290182382e-05,0.0,0.0,0.0,0.0,0.0,0.0
1bd8ca835d485cd8,1,2,14,1,23,0.08697005830005632,0.0001267136363314325,positive_le_1e-3,True,True,True,True,True,0.018894047770590443,0.020882827703631316,0.018894047770590443,0.028784980815674356,0.13669343167560405,-3.2439329000766293e-15,2.6781845092773438,0.00013741162547376007,0.0,0.0,0.0,0.0,0.0,0.0
291db523bb115ccf,1,2,16,1,24,0.16975324722920332,-8.852075822662897e-05,harmful_noncat,False,False,False,False,True,-0.058207818599469364,-0.07016669523809249,-0.058207818599469364,-0.07883761746928142,0.029070833390648268,0.0,-1.5121307373046875,-0.000287002170807682,0.0,0.0,0.0,0.0,0.0,0.0
39346eef49ad52a6,1,2,16,0,2,0.00038991919431746735,-1.8276321345854374,catastrophe,True,False,False,False,True,0.05482332858032714,-0.23474900042958136,-0.1227377543204262,-0.08806892384718028,0.01983952701274941,-390.14715576171875,5.207857131958008,0.0,0.0,0.0,0.0,0.0,-0.41190338134765625,0.0
621fb14952d45fbc,1,2,2,0,2,0.07685935170120509,-1.793281329542026,catastrophe,False,False,False,True,True,-0.06630217947563609,-0.3272054905934107,-0.06630217947563609,5.565715506994362e-05,0.10796410801499963,-351.0781555175781,4.858137130737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79a3cfc7d4535d5f,1,2,14,1,25,0.41444193231459747,0.003068311465525664,positive_1e-3_to_1e-2,False,True,False,False,True,-0.03515791583633129,0.022628821110373856,-0.03515791583633129,-0.047549982988840854,0.06035846787108883,65.38349151611321,-5.714321136474609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a90e31caaa35114,1,2,11,1,23,0.0008446797225420688,-0.00024712731484388684,harmful_noncat,True,True,True,False,True,0.019979523890431224,0.007792557094460343,0.019979523890431224,-0.003696307887913128,0.10421214297201656,-1.1657340911531196e-14,-2.5373878479003906,-0.0003293001209385693,0.0,0.0,0.0,0.0,0.0,0.0
e2c31e25cb35514d,1,2,14,1,9,0.17867567936437612,-0.000541065095644444,harmful_noncat,False,False,False,False,False,-0.1378365183662426,-0.14352313151685595,-0.1378365183662426,-0.16478240199642827,-0.05687395113649858,-1.101015567779541,-7.645792007446289,-0.00037721162516390905,0.0,0.0,0.0,0.0,0.0,0.0
1907423ff64a51eb,1,2,9,1,22,0.1844532815796694,4.7492956556399735e-05,positive_le_1e-3,False,False,False,False,True,-0.07752630113033618,-0.08935156207370522,-0.07645383963353707,-0.0966539307001975,0.01125452015973219,0.0,-1.51312255859375,-0.00028445654606912285,0.0,0.0,0.0068999528884887695,0.0,0.0,0.0
b8091003cbb95da3,1,2,2,1,21,0.009718983743908255,0.005799536113289651,positive_1e-3_to_1e-2,False,True,False,False,True,-0.06193558521382958,0.02364750881538573,-0.06193558521382958,-0.0837761768192604,0.024132274040669283,115.55731201171875,-1.4457359313964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9281513f02f50f2,1,2,12,1,23,0.09986203979457536,0.0,harmful_noncat,False,False,False,False,True,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,0.07783221483836328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b66ea7e3342b533b,1,2,2,0,2,0.1498102374783007,-5.520669647962606e-05,harmful_noncat,False,False,False,False,False,-0.17826366960015017,-0.17549616442552207,-0.17826366960015017,-0.2037594438276828,-0.09585099296775311,7.9757080078125,-7.473442077636719,-0.0003331765847178758,0.0,0.0,0.0,0.0,0.0,0.0
ebdc46dacb5f53f2,1,2,20,1,21,0.059523338066818005,7.133007049464624e-07,positive_le_1e-3,False,False,False,False,True,-0.03178681464852894,-0.03625465468093068,-0.03178681464852894,-0.03782821085126807,0.07008024000866162,0.0,0.06085205078125,-8.409733709413558e-05,0.0,0.0,0.0,0.0,0.0,0.0
06a937676ff65c69,1,2,17,1,9,0.14572447368042457,-0.0008672325992258312,harmful_noncat,False,False,False,False,False,-0.134987162126794,-0.12788100344072018,-0.1329400615701328,-0.14341757440241823,-0.035509123542488544,1.712019920349121,-7.057651519775391,-0.00014720369199494598,0.0,0.0,0.01317054033279419,0.0,0.0,0.0
5f4392860e5752ce,1,2,6,1,24,0.222149187005187,-0.00046456240278203165,harmful_noncat,False,False,False,False,False,-0.08629168632700382,-0.09254787050588073,-0.08629168632700382,-0.11529752624622519,-0.007389075386295504,-1.9984017831384607e-14,-7.632843017578125,-0.00040299067040905356,0.0,0.0,0.0,0.0,0.0,0.0
5fde760ec9f05c3d,1,2,16,1,22,0.509443486967129,-0.0001297025804172236,harmful_noncat,False,False,False,False,True,-0.013499972599754101,-0.023236322590566814,-0.013499972599754101,-0.05577495846425611,0.052133492395673574,3.9672439098357954,-9.037698745727539,-0.0005771169671788812,0.0,0.0,0.0,0.0,0.0,0.0
73cd1e45d87156ee,1,2,18,1,23,0.38353388295327406,0.000388450409076313,positive_le_1e-3,True,True,True,False,True,0.010585108039138503,0.02378442219667034,0.0058935869502962585,-0.009450133635364477,0.0984583172245652,12.648288726806626,-6.616949081420898,-0.00016463588690385222,0.0,0.0,-0.03018409013748169,0.0,0.0,0.0
7a9a7b86210b5dc4,1,2,17,0,3,0.12230143293127271,-0.0001631911307573286,harmful_noncat,True,True,True,True,True,0.11043744657213643,0.10405793744860473,0.10134541664836474,0.11163456454610757,0.21954301540603727,-2.9557580947875977,6.663801193237305,0.00016391853478125995,0.0,0.0,-0.05849587917327881,0.0,0.0,0.0
948d834b78515695,1,2,10,1,22,0.07863452263363427,2.8722488693892767e-05,positive_le_1e-3,True,True,True,True,True,0.03382599570260138,0.030471284406013644,0.03382599570260138,0.031076051298892772,0.13898450215882246,2.220446049250313e-15,0.7166957855224609,-3.8347185181919485e-05,0.0,0.0,0.0,0.0,0.0,0.0
a5836bf6d71f58f2,1,2,17,1,9,0.04837777624110584,0.0008614462114870658,positive_le_1e-3,False,False,False,False,False,-0.21963457202766495,-0.22023205595566844,-0.21735486177817162,-0.2357585138195145,-0.1278500629595848,-0.3988475799560547,-6.9760589599609375,-0.0002638329377759874,0.0,0.0,0.014667093753814697,0.0,0.0,0.0
aeb0da156a7b5426,1,2,3,1,21,0.4016152735521289,8.050889065489182e-05,positive_le_1e-3,True,True,True,True,True,0.20643777838718103,0.1944553441453541,0.20643777838718103,0.1891037020830333,0.29701215294296296,-5.551123593455255e-16,-0.2618293762207031,-0.00024125077470671386,0.0,0.0,0.0,0.0,0.0,0.0
c0eff628bb5d57f2,1,2,5,0,9,0.19193092761501898,-0.0002712661859579357,harmful_noncat,False,False,False,False,True,-0.05293170878073502,-0.04257741739227064,-0.05293170878073502,-0.05669966840038819,0.051208782459541496,0.1531839370727539,-6.747690200805664,-5.138352207723074e-05,0.0,0.0,0.0,0.0,0.0,0.0
c2ef8af22b6b57fa,1,2,16,1,8,0.031402135036371626,0.0006266896873712569,positive_le_1e-3,False,False,False,False,False,-0.17597592984959834,-0.1670342690588205,-0.17524511962937495,-0.18158093001791667,-0.07367247915798698,-0.009973287582397461,-7.111257553100586,-8.986054308479652e-05,0.0,0.0,0.004701852798461914,0.0,0.0,0.0
e2becee9277c5811,1,2,18,1,22,0.46374040239878656,0.0001367530750111534,positive_le_1e-3,False,False,False,False,True,-0.025529923973886114,-0.017948989301927735,-0.029980636406292744,-0.047088893540223754,0.06081955731970593,7.702535629272448,-6.569948196411133,-0.0002029778843279928,0.0,0.0,-0.02863478660583496,0.0,0.0,0.0
f845609710815b95,1,2,16,1,22,0.5103017594189099,-0.0001336572684111914,harmful_noncat,False,False,False,False,True,-0.013019765679752602,-0.020847172965477716,-0.013019765679752602,-0.05259676299873726,0.05531168786119243,3.8681170940398677,-9.063940048217773,-0.0005398212233558297,0.0,0.0,0.0,0.0,0.0,0.0
0e7c79855e005220,1,2,17,1,3,0.15675871998502952,0.9896743082495081,material_positive_gt_0p2,False,False,False,False,True,-0.0239734105947549,-0.01886291795740282,-0.0239734105947549,-0.02399220883421834,0.08391624202571135,0.0,-2.672504425048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d691673d2a75468,1,2,5,1,9,0.20460449009582585,-0.0005493406044321247,harmful_noncat,False,False,False,False,False,-0.14711226785346387,-0.15802402090707934,-0.14711226785346387,-0.18064964836621256,-0.07274119750628287,-1.6989245414733887,-7.662528991699219,-0.0004705305473180488,0.0,0.0,0.0,0.0,0.0,0.0
4a475083531f544e,1,2,17,1,5,0.015295741761631593,0.0005351796336472425,positive_le_1e-3,False,False,False,False,False,-0.1373418996030577,-0.12905987665455196,-0.1373418996030577,-0.13933564277750263,-0.03142719191757294,10.539509773254395,-0.38095855712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86935537a5e256bd,1,2,3,1,23,0.12316134757034279,-4.216529144323439e-05,harmful_noncat,False,False,False,False,False,-0.09882036343066673,-0.10732788059942441,-0.10416479489193452,-0.11918289621925052,-0.011274445359320831,0.0,-1.1394538879394531,-0.0002065278240479529,0.0,-0.001562356948852539,-0.005124986171722412,0.0,0.0,0.0
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,harmful_noncat,False,False,False,False,True,-0.02939886067525867,-0.029353517135776754,-0.02939886067525867,-0.029399027465189465,0.07850942339474022,0.0,-0.023712158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4b429aa06c65c18,1,2,5,1,27,0.18296486591512093,2.0200232751698115,material_positive_gt_0p2,True,True,True,True,True,0.06964811751343114,0.0735804685394211,1.259263993652062,1.2561450887672623,1.364053539627192,0.09558787941932678,-2.0205764770507812,0.0,0.0,0.4090355634689331,-0.006708979606628418,0.0,0.0,0.0
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,material_positive_gt_0p2,True,True,True,True,True,2.24438671209342,2.2019307595008084,2.24438671209342,2.244542880435715,2.3524513312956445,0.0,22.202110290527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
