scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,agent_2d_selected_action,ego_ref_selected_action,fsfr_joint_selected_action,quality_value,plan_control_value,agent_2d_value,ego_ref_value,fsfr_joint_value,fsfr_plan_1d_occupancy_cost_improvement,fsfr_plan_2d_occupancy_cost_improvement,fsfr_predicted_demo_cost_improvement,v48_sign_nomult_risk,v48_sign_mult_risk,v48_sign_nomult_threshold,v48_sign_mult_threshold,v48_sign_nomult_selected_action,v48_sign_mult_selected_action
291db523bb115ccf,1,2,16,1,24,-8.852075822662897e-05,-1,24,24,24,24,-0.07016669523809249,0.033467954800734584,0.029945941640074497,0.05368746203409064,0.052535355629853855,0.02709883833639748,0.02709883833639748,0.2345562733764197,0.5277380582569711,0.3547358309554904,1.3753623354723035,1.2856047068539465,24,24
2d4f708394ef542e,1,2,2,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
39346eef49ad52a6,1,2,16,0,2,-1.8276321345854374,-1,-1,-1,-1,-1,-0.23474900042958136,-0.29853366508913765,-0.29636594967450475,-0.35829384156848393,-0.361412985907796,-0.016678691106720156,-0.016678691106720156,-0.7375838454555388,2.196608189777754,1.8940328306539087,1.3753623354723035,1.2856047068539465,-1,-1
621fb14952d45fbc,1,2,2,0,2,-1.793281329542026,-1,-1,-1,-1,-1,-0.3272054905934107,-0.11682729086080379,-0.1239769728242843,-0.17835172610090025,-0.18898930392049362,0.055010605255292055,0.055010605255292055,-0.8098254174870412,2.0056258543709014,2.5304453644012814,1.3753623354723035,1.2856047068539465,-1,-1
79a3cfc7d4535d5f,1,2,14,1,25,0.003068311465525664,25,-1,-1,25,25,0.022628821110373856,-0.026161525791151594,-0.021207410606659906,0.058597512757354815,0.07014176246225019,-0.012757911784966103,-0.011865744361747227,1.071588606573232,-0.30619627833198004,-0.29746841423053416,1.3753623354723035,1.2856047068539465,25,25
7a90e31caaa35114,1,2,11,1,23,-0.00024712731484388684,23,23,23,23,23,0.007792557094460343,0.05797883099791609,0.05627325552575268,0.053439252890531315,0.051721821165145385,0.01312292483938901,0.01312292483938901,-0.06609008218721002,0.7760914064265524,0.7043440616415869,1.3753623354723035,1.2856047068539465,23,23
9e4525cb8f5e5fcd,1,2,15,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
c5e0107671965987,1,2,13,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
ca00c31168b252d5,1,2,16,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
e2c31e25cb35514d,1,2,14,1,9,-0.000541065095644444,-1,-1,-1,-1,-1,-0.14352313151685595,-0.2059984020240723,-0.20375108845797268,-0.15213297777570034,-0.14596701906356915,-0.01633630503758604,-0.01630271381688847,0.6867609157600467,0.4778143759942179,0.44132950496468476,1.3753623354723035,1.2856047068539465,9,9
114a8e53ec3c5e0d,1,2,3,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
1907423ff64a51eb,1,2,9,1,22,4.7492956556399735e-05,-1,-1,-1,22,-1,-0.08935156207370522,-0.017911884332366096,-0.02668789031181998,0.0018459272177558106,-0.004975659583207281,0.018680357170035106,0.016962021614783135,0.2346535973653141,0.6222282356712598,0.6851423074974167,1.3753623354723035,1.2856047068539465,22,22
b8091003cbb95da3,1,2,2,1,21,0.005799536113289651,21,21,21,21,21,0.02364750881538573,0.06945601195788587,0.06789921458482986,0.113785966119564,0.11614027682735106,0.011978206329889551,0.011978206329889551,0.5474133825779106,0.09331466111931909,0.8054273647541111,1.3753623354723035,1.2856047068539465,21,21
c9281513f02f50f2,1,2,12,1,23,0.0,-1,-1,-1,-1,-1,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,0.0,0.0,0.0,0.8695069614222584,0.7778357173815245,1.3753623354723035,1.2856047068539465,23,23
eeb054ac63575b33,1,2,2,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
6988613e2a3557be,1,2,17,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
b66ea7e3342b533b,1,2,2,0,2,-5.520669647962606e-05,-1,-1,-1,2,2,-0.17549616442552207,-0.004673397514217137,-0.010478792070734488,0.05487614207959235,0.05509864247080054,0.044667478907597535,0.044667478907597535,0.7153744011713535,0.1207744538376834,0.8698870981842267,1.3753623354723035,1.2856047068539465,2,2
ebdc46dacb5f53f2,1,2,20,1,21,7.133007049464624e-07,-1,-1,-1,-1,-1,-0.03625465468093068,-0.034363535891441095,-0.03442780537334177,-0.03520775846379423,-0.035326939376351486,0.0004944979534557414,0.0004944979534557414,-0.010930196169180006,0.8909935425011403,0.5911770393922081,1.3753623354723035,1.2856047068539465,21,21
06a937676ff65c69,1,2,17,1,9,-0.0008672325992258312,-1,-1,-1,9,9,-0.12788100344072018,-0.039801144481419415,-0.04768807832883307,0.025314852098503565,0.02320445639502719,0.0230315040166251,0.021706901157487996,0.8002909710701636,0.06944648906107356,-0.03559421403087721,1.3753623354723035,1.2856047068539465,9,9
26f611f146275818,1,2,17,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
441987f47a6f5784,1,2,9,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
5f4392860e5752ce,1,2,6,1,24,-0.00046456240278203165,-1,-1,-1,-1,-1,-0.09254787050588073,-0.21958008114908711,-0.2159541244356088,-0.18926543138599272,-0.1841027842760951,-0.03321693408957066,-0.03340403598610464,0.4032946457475073,0.7831748068271256,1.0446501667012762,1.3753623354723035,1.2856047068539465,24,24
5fde760ec9f05c3d,1,2,16,1,22,-0.0001297025804172236,-1,-1,-1,22,22,-0.023236322590566814,-0.042469040196225105,-0.01986749778208146,0.14846534689741972,0.18689793852438485,-0.005029054519603782,0.0009118852695877699,2.3973613142118344,-1.6792285554334399,-1.5177501372405933,1.3753623354723035,1.2856047068539465,22,22
606e5b5125985e1f,1,2,12,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
73cd1e45d87156ee,1,2,18,1,23,0.000388450409076313,23,-1,-1,23,23,0.02378442219667034,-0.12289050898964565,-0.11569099997572305,0.03031834098291297,0.04892735083257083,-0.038353197957739615,-0.0377536945905253,1.9476751725404986,-1.0815160717699954,-1.0356666758967241,1.3753623354723035,1.2856047068539465,23,23
7a9a7b86210b5dc4,1,2,17,0,3,-0.0001631911307573286,3,3,3,3,-1,0.10405793744860473,0.07152625969684057,0.07263184549403426,0.001593521735538811,-0.0031894571937596955,-0.008506524370724966,-0.008506524370724966,-0.870836253058381,1.5751096668188038,1.1985799137340265,1.3753623354723035,1.2856047068539465,-1,3
81195788481d5844,1,2,17,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
948d834b78515695,1,2,10,1,22,2.8722488693892767e-05,22,22,22,22,22,0.030471284406013644,0.046609423593930756,0.04654615368245349,0.03694220356494317,0.03622254043904533,0.004219870716404228,0.00435120178016174,-0.12415339655106494,0.8480712282435655,0.8055196983097199,1.3753623354723035,1.2856047068539465,22,22
a08635adfbc45990,1,2,16,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
a5836bf6d71f58f2,1,2,17,1,9,0.0008614462114870658,-1,-1,-1,-1,-1,-0.22023205595566844,-0.32300656478736867,-0.3189477177855299,-0.25952259552885715,-0.25104184011816216,-0.02687392487830531,-0.026720700249393714,0.814721151288213,0.5698676079053246,0.48235860133263964,1.3753623354723035,1.2856047068539465,9,9
a6e92119ed185a7d,1,2,19,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
aeb0da156a7b5426,1,2,3,1,21,8.050889065489182e-05,21,21,21,21,21,0.1944553441453541,0.26342856589278546,0.26108451788725284,0.217754957241615,0.21220400817025178,0.018035417545906457,0.018035417545906457,-0.5852437465945524,0.9082823474025353,1.2667812525894744,1.3753623354723035,1.2856047068539465,21,21
b024a29a38815f5d,1,2,10,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
c0eff628bb5d57f2,1,2,5,0,9,-0.0002712661859579357,-1,9,9,9,9,-0.04257741739227064,0.25776869141393444,0.2476354630520525,0.33020760520083337,0.32806420906913225,0.07853580481485761,0.07855583646120176,0.8532959869681872,-0.5244966694759746,-0.14134186723207967,1.3753623354723035,1.2856047068539465,9,9
c2ef8af22b6b57fa,1,2,16,1,8,0.0006266896873712569,-1,-1,-1,-1,-1,-0.1670342690588205,-0.17148723108592315,-0.17108449819371702,-0.10835922976958458,-0.10287448627404373,-0.001164379848297481,-0.0010963301734375208,0.792283165113503,0.31632772150379357,0.24157031082624808,1.3753623354723035,1.2856047068539465,8,8
e2becee9277c5811,1,2,18,1,22,0.0001367530750111534,-1,-1,-1,22,22,-0.017948989301927735,-0.14021567616109804,-0.10966289857615406,0.0126120483013002,0.055288219231313815,-0.0319708242357383,-0.02482544140402418,1.9384345146355089,-1.0251610696595461,-0.9783328784349882,1.3753623354723035,1.2856047068539465,22,22
e7c6e7ca0bf75a88,1,2,17,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
f845609710815b95,1,2,16,1,22,-0.0001336572684111914,-1,-1,-1,22,22,-0.020847172965477716,-0.0577277605503366,-0.038506956028687304,0.1332707357335204,0.168108659885114,-0.009643696199475776,-0.004780211781537175,2.4013914475585403,-1.6587908187580103,-1.4961658635546944,1.3753623354723035,1.2856047068539465,22,22
0e7c79855e005220,1,2,17,1,3,0.9896743082495081,-1,-1,-1,-1,-1,-0.01886291795740282,-0.10624984656341604,-0.10328001058187192,-0.0661055413047129,-0.06050658453658671,-0.022850313578725356,-0.022850313578725356,0.5192863228284836,0.43737932215021713,0.28731676043252197,1.3753623354723035,1.2856047068539465,3,3
14dd0d86a4d353af,1,2,1,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
2d691673d2a75468,1,2,5,1,9,-0.0005493406044321247,-1,9,9,9,9,-0.15802402090707934,0.2324497436379186,0.21920440996750856,0.29244837277554386,0.2868234951241449,0.10210277562615477,0.10210950967762099,0.680848539931314,-0.2494708086814901,0.11283413087379116,1.3753623354723035,1.2856047068539465,9,9
4a475083531f544e,1,2,17,1,5,0.0005351796336472425,-1,-1,-1,-1,-1,-0.12905987665455196,-0.1789358345051261,-0.16808260170792125,-0.1856946775658674,-0.1755249625405266,-0.013041782050301792,-0.010562807559987064,-0.07562092042518387,1.2424598583127329,1.0081654754345253,1.3753623354723035,1.2856047068539465,5,5
4aa6a5b42a9d5a1a,1,2,4,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
4f8180de60ff5016,1,2,16,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
65f6f0aad1645746,1,2,15,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
86935537a5e256bd,1,2,3,1,23,-4.216529144323439e-05,-1,-1,-1,-1,-1,-0.10732788059942441,-0.15619078774065714,-0.1535484747784411,-0.1419905837321795,-0.1385221985572016,-0.012776885151545153,-0.01251115192374444,0.1869685129419445,0.9139664165937714,1.4208480776851096,1.3753623354723035,1.2856047068539465,23,-1
91dfe4ebf3c25298,1,2,3,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
ae93b0cb5f2752c9,1,2,7,1,23,-1.621068492024813e-06,-1,-1,-1,-1,-1,-0.029353517135776754,-0.031395554929890684,-0.03132089070726652,-0.031287308631422414,-0.031218224176611062,-0.0005339609101663867,-0.0005325355521899056,0.0017304639096697993,0.8695812163929261,0.9964973503768211,1.3753623354723035,1.2856047068539465,23,23
c4b429aa06c65c18,1,2,5,1,27,2.0200232751698115,27,27,27,27,27,0.0735804685394211,0.4808835852161687,0.46802272427421365,0.5059524391238613,0.4980277200024237,0.10650338770477641,0.10676900793462352,0.23983878514661128,-0.2920167373266831,-0.01721965179235154,1.3753623354723035,1.2856047068539465,27,27
d124fe4c82a0504a,1,2,14,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
d8a9f79a9b2f5af3,1,2,1,1,22,3.149701463542634,22,22,22,22,22,2.2019307595008084,2.566073995761594,2.478660102884493,2.2441874980319816,2.1315346998005396,0.09521775474734165,0.07490606553913792,-4.1022331897533375,-0.039481835755955964,0.046462845065614135,1.3753623354723035,1.2856047068539465,22,22
d9b829983ef95e41,1,2,17,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
dba43762ec9a571c,1,2,3,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
fefa06851c7f58a7,1,2,7,1,20,-1.2323258076974541,-1,-1,20,-1,20,-0.12507837748584566,-0.1020220519537169,0.23626141125652905,-0.08267187144540308,0.2653585647681959,0.006028868124632325,0.09780871651152251,0.23838829865299893,0.7748675168204118,0.9450243189643631,1.3753623354723035,1.2856047068539465,20,20
185ce8f5060f5856,1,2,1,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
6b5577a2a92d5e63,1,2,14,1,4,-4.862848371267603e-05,-1,-1,-1,-1,-1,-0.12199063227373652,-0.1866524133712064,-0.18445488924262887,-0.1939220589793613,-0.19277066733674597,-0.01690804332187515,-0.01690804332187515,-0.07932199502526793,1.256519793278963,1.1003167990704583,1.3753623354723035,1.2856047068539465,4,4
6d5d40bcf2f153a8,1,2,28,1,11,0.00146313439374062,11,11,11,11,11,0.04693156707531004,0.028369770703617684,0.02900059148684125,0.13971448002343068,0.14922259317669156,-0.004853619121801142,-0.004853619121801142,1.3993808488747057,-0.7591822455401969,-0.9838819956311464,1.3753623354723035,1.2856047068539465,11,11
8ce184b9fe795518,1,2,12,1,12,0.0,-1,-1,-1,-1,-1,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,0.0,0.0,0.0,1.239782769324645,1.1624716838437472,1.3753623354723035,1.2856047068539465,12,12
ae75c379fc4f5ac0,1,2,15,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
bc30bddda7655472,1,2,17,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
ec003315c7f8544e,1,2,13,1,7,1.625132601845264,7,7,7,7,7,1.353453065244092,1.3759625949950662,1.3750273777714659,1.36826619915594,1.36686367073775,0.005885889589258536,0.005839810293976219,-0.10060894325743819,-1.9659729346802957,-2.219155757783807,1.3753623354723035,1.2856047068539465,7,7
f80967dcb45f5879,1,2,25,1,25,-8.79884749651616e-05,25,25,25,25,25,0.099576536580388,0.08889583259632929,0.08913812780232172,0.08958731985606004,0.08980706431607047,-0.002792836859819431,-0.0028255049590821396,0.010622174423897901,0.6038971383202765,0.20647877961882435,1.3753623354723035,1.2856047068539465,25,25
f8295ad66d0b502a,1,2,18,1,23,0.0001384854522026302,-1,-1,-1,-1,-1,-0.0008499481947263402,-0.1915718102200602,-0.18406201429150526,-0.23008988553237844,-0.22702297555530804,-0.049870780711903706,-0.04959248218060605,-0.4480539013744522,1.6095822937371287,1.2900519347249917,1.3753623354723035,1.2856047068539465,-1,-1
00d83b17d1755be3,1,2,7,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
07f7850e943e5787,1,2,17,1,9,-0.0003208969734609102,-1,-1,-1,-1,-1,-0.19739799160185292,-0.2765028196901141,-0.273814450061865,-0.220118947912145,-0.21342887925007809,-0.020684673969460776,-0.020684673969460776,0.7213762179347488,0.5819343353381429,0.4772155129900957,1.3753623354723035,1.2856047068539465,9,9
0bd45dc9e3a759c2,1,2,17,1,17,0.00010564825385808935,-1,-1,-1,-1,-1,-0.04915027203822821,-0.1650703889399865,-0.1618950371794316,-0.1591758376889448,-0.15636261934738827,-0.030311295562634177,-0.03051814695036642,0.09509547876009405,1.0032847373583684,0.7914848753484005,1.3753623354723035,1.2856047068539465,17,17
183eebcd18325090,1,2,12,1,22,-2.6754828193224865e-05,-1,-1,-1,-1,-1,-0.06629784324139724,-0.07425574795094264,-0.07398529935959025,-0.06484473851051605,-0.06386921800551121,-0.002080867481480689,-0.002080867481480689,0.11944564840956362,0.8311030048900778,0.7611128993884018,1.3753623354723035,1.2856047068539465,22,22
19b32f02944d51ad,1,2,19,1,20,4.461837168800997e-05,-1,-1,-1,-1,-1,-0.001931795830399478,-0.2310833864620859,-0.22329569269664531,-0.2563131397987655,-0.25218967565836464,-0.05991955303298563,-0.05991955303298563,-0.27442551617267785,1.4907788472763481,1.1777633122190014,1.3753623354723035,1.2856047068539465,-1,20
1de30d88d7e15d70,1,2,11,1,4,0.00040731540024285806,-1,-1,-1,-1,-1,-0.10690801517933012,-0.12331512179708942,-0.11094115511093935,-0.12360109243910274,-0.1110870360244463,-0.004290201487978401,-0.0010917044081832916,-0.0005858372096898545,1.0591474729582928,1.0095524336587423,1.3753623354723035,1.2856047068539465,4,4
351a31864bda5923,1,2,12,1,9,-0.0003158109522206354,-1,-1,-1,-1,-1,-0.15789846587556994,-0.18550072024451703,-0.1845590624200037,-0.13240031902390925,-0.1273577808886564,-0.007217557338052294,-0.007216583422817502,0.6707939748780006,0.46627004119686805,0.48950427111083594,1.3753623354723035,1.2856047068539465,9,9
42e1302d4d595015,1,2,24,0,23,-3.214230805159701e-05,-1,-1,-1,-1,-1,-0.02387725946820527,-0.12566136772480216,-0.12220224504053123,-0.09822995988101885,-0.0932722654503278,-0.026614950635009793,-0.026614950635009793,0.36253009161890826,0.6400312683144576,0.32714616785818706,1.3753623354723035,1.2856047068539465,23,23
436d539f02525dbf,1,2,9,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
53791dfcfb555d8b,1,2,13,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
5787abf0e35d54cf,1,2,12,1,9,-0.00035294373019167935,-1,-1,-1,-1,-1,-0.18071498677054995,-0.1381113917666552,-0.13955927065888798,-0.07948286855780647,-0.07588545926727464,0.011140173032160139,0.011140173032160139,0.727268008908484,0.33528787675405664,0.3662184124939025,1.3753623354723035,1.2856047068539465,9,9
6a860de43c125dbf,1,2,17,1,9,0.00013104936927543775,-1,-1,-1,9,9,-0.020733820051270904,-0.0047644021570160434,-0.005300234289621453,0.11442787502636954,0.12364899537002995,0.00417575273984766,0.00417761691778068,1.4914569946849292,-0.7739278718684669,-0.7782431504301756,1.3753623354723035,1.2856047068539465,9,9
7b1eb807d4d95132,1,2,17,0,6,-0.001243818229436866,-1,-1,-1,-1,-1,-0.12091072354488844,-0.11917166710222937,-0.11923076876056353,-0.12395965127322109,-0.12439382583959008,0.00045473603065994406,0.00045473603065994406,-0.060347417518324065,1.1219268792712924,0.8872165354303188,1.3753623354723035,1.2856047068539465,6,6
89ec4c93349d5b58,1,2,25,1,22,-5.431908551845055e-05,22,-1,-1,22,22,0.01831054576037675,-0.04629647247617605,-0.04410080945792014,0.08862341990965147,0.10127770535342288,-0.016893723691189133,-0.016893723691189133,1.7033732977590623,-0.9468893897016931,-1.0746355220300834,1.3753623354723035,1.2856047068539465,22,22
a3fff53e9f375592,1,2,6,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
a6bf958e054951f3,1,2,16,0,7,-0.0005569157022051741,-1,-1,-1,-1,-1,-0.14298912293409918,-0.1853015304696896,-0.183863547554287,-0.19941941972741656,-0.19942336631404048,-0.011064032068436064,-0.011064032068436064,-0.16926792695036363,1.3592170525484522,1.1358706523955462,1.3753623354723035,1.2856047068539465,7,7
ad9cdad9769f572f,1,2,15,1,10,-8.041050173335229e-05,-1,-1,-1,10,10,-0.0810169963580562,-0.01913675992266873,-0.01994912106143807,0.023298994404537532,0.026388829439914288,0.01618071294448689,0.016530065851968756,0.5207265840907187,0.3145585817282192,0.21438103396607885,1.3753623354723035,1.2856047068539465,10,10
c2c39f197ef95b97,1,2,25,1,20,5.7840400188968744e-05,-1,-1,-1,-1,-1,-0.001489065722496036,-0.14359316265281954,-0.1387637692078202,-0.1393339827361184,-0.13516641065024057,-0.03715799636715961,-0.03715799636715961,0.07937888903643797,0.9641988960083682,0.5909688057671851,1.3753623354723035,1.2856047068539465,20,20
cf7a886f70be5245,1,2,14,1,20,0.0004713724773375283,20,20,20,20,20,0.1561014722092734,0.1715631889582172,0.16954939378803754,0.1741603092998106,0.17243095316914037,0.0040429968396267085,0.003640130398992178,0.029734776177443134,0.4206398296382144,0.2553261795509513,1.3753623354723035,1.2856047068539465,20,20
d7ed9fbf26d0502e,1,2,14,1,9,-0.0003496023945510629,-1,9,9,9,9,-0.17666190697462691,0.13969879248799572,0.07320938360895543,0.1963753387517716,0.13539405837780827,0.08272336952472298,0.06763603396713841,0.6527470954454526,-0.05522694982408527,-0.10971167102084203,1.3753623354723035,1.2856047068539465,9,9
e9922a266cc35210,1,2,1,0,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
eef9e53ca3eb51a8,1,2,8,0,2,-1.8450037153049488,-1,-1,-1,-1,-1,-0.38286886211392973,-0.3649356910743028,-0.36579694964991916,-0.4371289088297966,-0.4437101710804985,0.004689243440101798,0.004621084913769197,-0.9084030052099434,2.5526864764082746,2.5132441849884635,1.3753623354723035,1.2856047068539465,-1,-1
f19973f839e35f20,1,2,4,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
02fca515559f520d,1,2,11,1,0,-5.0871647178318824e-05,-1,-1,-1,-1,-1,-0.0846660008741357,-0.08813299781984081,-0.08801517227726247,-0.057105962724395165,-0.05450233525899564,-0.0009065654171577509,-0.0009065654171577509,0.38963615146087216,0.5728095851804322,0.5810086425314607,1.3753623354723035,1.2856047068539465,0,0
115efd50328f5ecc,1,2,18,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
117049ed19db55a2,1,2,20,1,25,-0.0005033181324601175,-1,25,25,25,25,-0.03244414764780325,0.07011805938201857,0.06663249308918076,0.11614654711373724,0.11711146260360182,0.026818411281207488,0.026818411281207488,0.5583331500668001,0.10367211646823289,-0.11283845185337905,1.3753623354723035,1.2856047068539465,25,25
2154d495b9b657a5,1,2,3,0,6,-1.220322729590535,6,6,6,6,6,1.0988049174796584,1.2253496555071839,1.2197370124121993,1.2316480030378394,1.2274101542941336,0.03308946763312193,0.03273432198421586,0.055830949719106515,-1.7742366549806825,-1.3929450390857636,1.3753623354723035,1.2856047068539465,6,6
2c572f2c1c485fc0,1,2,16,1,-1,nan,-1,-1,-1,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3753623354723035,1.2856047068539465,-1,-1
3152efff212c51ff,1,2,3,1,1,-0.010228717434942247,1,1,1,1,1,0.16568558239458317,0.07613043817325635,0.0791739607444635,0.09973342963601765,0.1040523812324054,-0.023417268013519343,-0.023417268013519343,0.31229552965140184,0.2751308956572924,0.780752202998656,1.3753623354723035,1.2856047068539465,1,1
327d5cdfdd695e7e,1,2,17,1,3,0.00011524857694755752,3,-1,-1,3,3,0.06565950670369514,-0.015286407605845376,-0.01253546884749522,0.0862916754187444,0.09668787779093416,-0.021166089189709275,-0.021166089189709275,1.2883364890678806,-0.5743812719898963,-0.6130789238274723,1.3753623354723035,1.2856047068539465,3,3
64fe109ec6a858ec,1,2,24,1,14,-0.0001836422961903738,-1,14,14,14,14,-0.03216939459199772,0.023765785600663315,0.02186472269550531,0.030395861515813416,0.029427377189873552,0.014626173821113808,0.01462614365862655,0.07289875892401898,0.7014955169798187,0.33821819665779956,1.3753623354723035,1.2856047068539465,14,14
6c95d9b03b7a5944,1,2,6,1,10,-0.0025507494289427335,-1,10,-1,10,-1,-0.16555931540852467,0.026261211990244726,-0.11453837479070825,0.08865543819003222,-0.04891277954659165,0.05015806450481826,0.013810526469857358,0.747200953377124,0.030411747531626003,0.3378194905823251,1.3753623354723035,1.2856047068539465,10,10
73963278f6eb5002,1,2,10,1,18,0.0,-1,-1,-1,-1,-1,-0.02469329676521387,-0.02469329676521387,-0.02469329676521387,-0.02469329676521387,-0.02469329676521387,0.0,0.0,0.0,0.8582034966961362,0.8399350110720001,1.3753623354723035,1.2856047068539465,18,18
799dcf813dba5d8a,1,2,6,0,4,-0.003188489996641869,-1,-1,-1,-1,-1,-0.09623466267511868,-0.7459634446522223,-0.7273468176227259,-0.8320406858614996,-0.8250719611019915,-0.1698939034261754,-0.17083164316082872,-0.9604131735493651,3.1327366557305747,3.2056909430836793,1.3753623354723035,1.2856047068539465,-1,-1
7b6dfa3d4bc553a9,1,2,15,1,15,0.0,-1,-1,-1,-1,-1,-0.020114919239983438,-0.020114919239983438,-0.020114919239983438,-0.020114919239983438,-0.020114919239983438,0.0,0.0,0.0,0.8485895058270696,0.665732791129174,1.3753623354723035,1.2856047068539465,15,15
842b7f0b68fc5245,1,2,16,1,20,1.2322185659539886,-1,20,20,20,20,-0.01799829135824921,0.4235442811542448,0.408538501226411,0.42578135918488896,0.4140837218099213,0.115456469305105,0.115456469305105,-0.052674859246816697,0.15571874963973154,-0.07958155332992578,1.3753623354723035,1.2856047068539465,20,20
