scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,dense_value,dense_shift_selected_action,dense_shift_value,cfsr_raw_selected_action,cfsr_raw_value,cfsr_main_selected_action,cfsr_main_value,rsmr_proposal,rsmr_y,dense_accepts_frozen_rsmr_winner,dense_deletes_rsmr_proposal,dense_shift_accepts_frozen_rsmr_winner,dense_shift_deletes_rsmr_proposal,cfsr_raw_accepts_frozen_rsmr_winner,cfsr_raw_deletes_rsmr_proposal,cfsr_main_accepts_frozen_rsmr_winner,cfsr_main_deletes_rsmr_proposal,rsmr_outcome_class,domain,cfsr_main_removed_catastrophe,cfsr_main_missed_positive,cfsr_main_missed_near_zero_positive_le_0p01
84ed4f2cc4f057ce,0,1,14,1,25,0.172805776623204,1.8950668792427905e-05,25,0.0446451628260534,-1,-0.022860091615503,25,0.1885451983254538,25,0.0587235982999107,1,1.8950668792427905e-05,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
8bdafd4a1d7c50eb,0,1,21,1,3,0.075166753519983,0.0008188129012006,3,0.0771272260532344,3,0.0096219716116778,3,0.0732192099218812,-1,-0.0566023901036619,1,0.0008188129012006,1,0,1,0,1,0,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
9cb860301c105ca7,0,1,9,1,20,0.5255746113163778,-3.7070147320572566e-05,20,0.154224216009822,20,0.0867189615682654,20,0.2779893996321007,20,0.1481677996065575,1,-3.7070147320572566e-05,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
a1ceb182eb7250a1,0,1,16,1,9,0.2760796406411903,0.0007709787252359,-1,-0.0337293133597513,-1,-0.1012345678013078,9,0.1884752203031171,9,0.058653620277574,1,0.0007709787252359,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
b704090abc8d5afe,0,1,30,1,18,0.1553406690888887,0.0007353571400976,18,0.2428806035466392,18,0.1753753491050827,18,0.6015959937514094,18,0.4717743937258662,1,0.0007353571400976,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
fd35b4e54a465e54,0,1,1,0,7,0.1122411017486341,-2.0207331793509424,7,0.0480940415390945,-1,-0.0194112129024619,7,0.0723805070799222,-1,-0.0574410929456208,1,-2.0207331793509424,1,0,0,1,1,0,0,1,catastrophe,no_positive_opportunity,1,0,0
fe98c3c19baf5ea3,0,1,2,1,4,0.6410420944109576,2.128624531634088,-1,-0.3125983503322216,-1,-0.3801036047737782,4,0.5130396190702831,4,0.3832180190447399,1,2.128624531634088,0,1,0,1,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
05ba4ac2db9c50d2,0,1,11,1,25,0.1727854607064307,-0.98944860655242,25,0.0331336626397285,-1,-0.034371591801828,-1,-0.0790660995041254,-1,-0.2088876995296685,1,-0.98944860655242,1,0,0,1,0,1,0,1,catastrophe,positive_opportunity,1,0,0
0d399eab6caf5d71,0,1,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
154c14f381535c43,0,1,1,1,24,0.2305967211942673,7.987478524418279e-05,24,0.040217333795695,-1,-0.0272879206458615,24,0.2219956904583023,24,0.0921740904327591,1,7.987478524418279e-05,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
20cd0f5250875606,0,1,5,0,9,0.1943934711475888,-0.0003515167922247,-1,-0.0398395694111732,-1,-0.1073448238527298,9,0.1416291996475702,9,0.011807599622027,1,-0.0003515167922247,0,1,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
30a3163cf0805a69,0,1,4,0,1,0.2587818534600188,-1.2324926170708386,1,0.0194241889830392,-1,-0.0480810654585172,1,0.1096354545906467,-1,-0.0201861454348963,1,-1.2324926170708386,1,0,0,1,1,0,0,1,catastrophe,no_positive_opportunity,1,0,0
3da38924ebd45f50,0,1,10,1,1,0.2897989109508466,1.728687759304978,-1,-0.0079665861157832,-1,-0.0754718405573397,1,0.2126112400165105,1,0.0827896399909673,1,1.728687759304978,0,1,0,1,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
48fd1a7abb7c59a6,0,1,19,1,23,0.2661473623851567,-0.0003539639446881,-1,-0.0033295249734401,-1,-0.0708347794149966,23,0.1582799738615135,23,0.0284583738359703,1,-0.0003539639446881,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
501128405d13533f,0,1,10,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
594c56337e94571b,0,1,14,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
5c92fa52c5165a1e,0,1,19,1,10,0.1913259511332679,-7.041046395883654e-05,10,0.0030554515099414,-1,-0.0644498029316151,10,0.1010037707009757,-1,-0.0288178293245673,1,-7.041046395883654e-05,1,0,0,1,1,0,0,1,mild_harm,positive_opportunity,0,0,0
83d128720881565a,0,1,17,0,3,0.0524354888181263,-0.0005778864786027,-1,-0.1249182448656026,-1,-0.1924234993071592,-1,-0.1216065719447455,-1,-0.2514281719702886,1,-0.0005778864786027,0,1,0,1,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
95a810911ba359ec,0,1,11,0,18,0.3655633981867628,-1.2317849212438547,18,0.1207343544690172,18,0.0532291000274606,-1,-0.043887432429987,-1,-0.1737090324555301,1,-1.2317849212438547,1,0,1,0,0,1,0,1,catastrophe,no_positive_opportunity,1,0,0
9d1adc78bda259ce,0,1,10,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
a3b5d1855e7e5d96,0,1,12,1,5,0.8865874639511729,0.1193620606041702,5,0.3190493646369497,5,0.2515441101953932,-1,-0.652089651798879,-1,-0.7819112518244221,1,0.1193620606041702,1,0,1,0,0,1,0,1,small_positive_0p01_to_0p2,positive_opportunity,0,1,0
bbc08519add25675,0,1,3,1,9,0.34343464965122,2.284032596921548,9,0.0023107613452506,-1,-0.0651944930963059,9,0.0992573103150433,-1,-0.0305642897104998,1,2.284032596921548,1,0,0,1,1,0,0,1,material_positive_gt_0p2,positive_opportunity,0,1,0
bf75c93832c7569d,0,1,9,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
d5b4a2295da55f8c,0,1,5,0,7,2.0232822920408102,-1.2230283835736102,7,0.9813746018924504,7,0.913869347450894,7,0.1844963595903136,7,0.0546747595647705,1,-1.2230283835736102,1,0,1,0,1,0,1,0,catastrophe,no_positive_opportunity,0,0,0
dec7d1a6632a516c,0,1,9,1,1,0.2095299925044658,0.0097562610348436,1,0.023127761480382,-1,-0.0443774929611745,1,0.200906122403462,1,0.0710845223779189,1,0.0097562610348436,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
e14c53a47ffc5fe0,0,1,21,1,24,0.2705662984108091,-0.0002950868985615,24,0.0058990155140638,-1,-0.0616062389274926,24,0.228050885015346,24,0.0982292849898028,1,-0.0002950868985615,1,0,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
0624fd97bb1d5859,0,1,23,1,22,0.307087604126155,0.0001875565206632,22,0.1419688518989592,22,0.0744635974574027,22,0.1183888952620256,-1,-0.0114327047635174,1,0.0001875565206632,1,0,1,0,1,0,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
1289017760ab5cda,0,1,22,1,23,0.1695696067585175,-0.0001021183120086,-1,-0.018039207450306,-1,-0.0855444618918626,23,0.087857351735551,-1,-0.0419642482899921,1,-0.0001021183120086,0,1,0,1,1,0,0,1,mild_harm,positive_opportunity,0,0,0
15210c5280b851a8,0,1,18,1,24,0.0783254314371099,1.220051444119215,24,0.0315768028261241,-1,-0.0359284516154324,24,0.0872762683707268,-1,-0.0425453316548162,1,1.220051444119215,1,0,0,1,1,0,0,1,material_positive_gt_0p2,positive_opportunity,0,1,0
327472f9f4b755a7,0,1,12,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
35c70713d92251fc,0,1,12,1,17,0.1413127678783992,0.0,17,0.0449619893080849,-1,-0.0225432651334716,17,0.2243233976693482,17,0.0945017976438051,1,0.0,1,0,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
3a4fd1d48a995545,0,1,12,1,19,0.3629425684112401,0.0142617651462133,19,0.0591832817396835,-1,-0.008321972701873,19,0.1590336773308055,19,0.0292120773052624,1,0.0142617651462133,1,0,0,1,1,0,1,0,small_positive_0p01_to_0p2,positive_opportunity,0,0,0
3c9d60b02bfb51c0,0,1,17,0,9,0.2019859033669045,-0.0004975407660006,-1,-0.06521624842846,-1,-0.1327215028700166,9,0.1812466896771685,9,0.0514250896516254,1,-0.0004975407660006,0,1,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
4750b9c4cfbd5d3f,0,1,2,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
506ddb4d458f5a70,0,1,1,0,9,0.2129942629495222,-0.9297249210089444,-1,-0.0528829134088118,-1,-0.1203881678503683,9,0.2415360905922792,9,0.1117144905667361,1,-0.9297249210089444,0,1,0,1,1,0,1,0,catastrophe,no_positive_opportunity,0,0,0
54dbabed00525444,0,1,17,0,6,0.1129828642843183,-0.0001196603953605,-1,-0.0071237407722798,-1,-0.0746289952138364,6,0.0111129394277996,-1,-0.1187086605977434,1,-0.0001196603953605,0,1,0,1,1,0,0,1,mild_harm,no_positive_opportunity,0,0,0
77f9220d917b52d0,0,1,12,1,1,0.1751107123164369,0.9964797705322505,1,0.0912410640457193,1,0.0237358096041627,1,0.1269949877099738,-1,-0.0028266123155692,1,0.9964797705322505,1,0,1,0,1,0,0,1,material_positive_gt_0p2,positive_opportunity,0,1,0
7ca96f8e844f56ca,0,1,15,1,20,0.3163398267823767,3.252210966228601,20,0.0539080959917234,-1,-0.0135971584498331,20,0.2230510699764033,20,0.0932294699508602,1,3.252210966228601,1,0,0,1,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
7d363b1db0fc5975,0,1,11,1,5,0.0515535415839632,-0.9769596037015144,5,0.0023679799345624,-1,-0.0651372745069941,5,0.0112956486632106,-1,-0.1185259513623325,1,-0.9769596037015144,1,0,0,1,1,0,0,1,catastrophe,positive_opportunity,1,0,0
8813e8c6790a59d3,0,1,13,1,22,0.2954325623573707,0.0001085729885146,22,0.0811287626644632,22,0.0136235082229067,-1,-0.4036394044583767,-1,-0.5334610044839199,1,0.0001085729885146,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
9626975e16725ec8,0,1,20,1,22,0.0387127754169094,0.0008604435924439,22,0.0489570869994059,-1,-0.0185481674421505,-1,-0.0921141573066618,-1,-0.221935757332205,1,0.0008604435924439,1,0,0,1,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
9907ad0101c45e09,0,1,1,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
9e720f0176b35d63,0,1,24,1,19,0.2363259581218463,-9.262234168127192e-05,19,0.0233437677746473,-1,-0.0441614866669092,19,0.3112794236624874,19,0.1814578236369443,1,-9.262234168127192e-05,1,0,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
a67f3948c2445760,0,1,3,1,3,0.030472551691319,0.0006509598884731,3,0.108885410976374,3,0.0413801565348174,3,0.0951894796158448,-1,-0.0346321204096982,1,0.0006509598884731,1,0,1,0,1,0,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
a8e99095a8235549,0,1,4,0,16,0.5009691622233208,-1.2318749638779087,16,0.4386884357042828,16,0.3711831812627262,16,2.859598627579071,16,2.729777027553528,1,-1.2318749638779087,1,0,1,0,1,0,1,0,catastrophe,no_positive_opportunity,0,0,0
aed1237adf57578c,0,1,1,1,0,0.3113336971456892,1.0332035451421078,0,0.1439955376041523,0,0.0764902831625957,0,0.4545039834542577,0,0.3246823834287146,1,1.0332035451421078,1,0,1,0,1,0,1,0,material_positive_gt_0p2,positive_opportunity,0,0,0
ba5ddc3d1d5d56ad,0,1,1,0,25,0.2006617011717707,-3.65264862778325e-05,25,0.0515940402595782,-1,-0.0159112141819782,25,0.2741316153436408,25,0.1443100153180977,1,-3.65264862778325e-05,1,0,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
c81dc86e054f566d,0,1,15,1,3,0.0446817022815315,0.0005305072082206,3,0.0931528744394683,3,0.0256476199979118,-1,-0.0399888447031037,-1,-0.1698104447286468,1,0.0005305072082206,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
cffbf96734fa5f35,0,1,2,0,1,0.0905889789082065,-0.0001211573171431,1,0.1044881091706108,1,0.0369828547290543,-1,-0.0171133465525627,-1,-0.1469349465781058,1,-0.0001211573171431,1,0,1,0,0,1,0,1,mild_harm,no_positive_opportunity,0,0,0
f4ba7c7ca86f5233,0,1,13,1,22,0.3020711472082559,6.64908149863308e-05,22,0.0814907908108935,22,0.013985536369337,-1,-0.4151115540466185,-1,-0.5449331540721616,1,6.64908149863308e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
045cd7a008c65925,0,1,17,1,9,0.2187556230918365,0.0004271200689487,9,0.008633577527114,-1,-0.0588716769144424,9,0.0961411339133042,-1,-0.0336804661122388,1,0.0004271200689487,1,0,0,1,1,0,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
0c77a4182a655cf9,0,1,3,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
1470dbcb0c415442,0,1,9,1,9,0.0258193396029285,0.0005928187692534,-1,-0.1822604567365227,-1,-0.2497657111780792,-1,-0.3402131106652118,-1,-0.470034710690755,1,0.0005928187692534,0,1,0,1,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
208da297c61b5a6b,0,1,14,0,9,0.2282433716521233,-0.0002173149178734,-1,-0.0410541832514961,-1,-0.1085594376930527,9,0.186480328525376,9,0.0566587284998329,1,-0.0002173149178734,0,1,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
249837af09305794,0,1,2,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
2648d4ed541751cc,0,1,13,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
2e3481cf5ec35baa,0,1,14,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
31d6d7b013a75d29,0,1,17,1,9,0.1573999275685835,0.00015953127658,-1,-0.0769790061288819,-1,-0.1444842605704384,9,0.1288724138330604,-1,-0.0009491861924826,1,0.00015953127658,0,1,0,1,1,0,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
45389fbdea6657a0,0,1,10,0,6,0.051154231763046,-0.0003288350688643,6,0.0727258799555681,6,0.0052206255140116,6,0.0089703404334749,-1,-0.1208512595920681,1,-0.0003288350688643,1,0,1,0,1,0,0,1,mild_harm,no_positive_opportunity,0,0,0
46bf28b955d051b1,0,1,29,1,5,0.0061431271667552,-0.0003345792815641,-1,-0.0454923238331647,-1,-0.1129975782747213,-1,-0.0177942212534744,-1,-0.1476158212790176,1,-0.0003345792815641,0,1,0,1,0,1,0,1,mild_harm,positive_opportunity,0,0,0
4efebde6623256df,0,1,6,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
5991dfcee3185e01,0,1,15,0,2,0.2289757826230753,-3.552210174457291e-05,2,0.0183341794977344,-1,-0.049171074943822,2,0.2138047403756516,2,0.0839831403501084,1,-3.552210174457291e-05,1,0,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
6c82dcb2637f5ad4,0,1,3,0,9,0.254706379729819,-0.0003719746213523,-1,-0.0530406764054008,-1,-0.1205459308469573,9,0.1632126051625596,9,0.0333910051370165,1,-0.0003719746213523,0,1,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
1a9e0797610e5da4,1,2,17,1,9,0.067860900177485,-0.0003152008085511,-1,-0.1244812430618131,-1,-0.0450154713976441,9,0.1842890439449567,9,0.2211626187730387,1,-0.0003152008085511,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
31e5a1e6febd5acb,1,2,12,1,4,0.1001262372180711,0.0022942917462438,4,0.0120371316504304,4,0.0915029033145994,-1,-0.1315416032232471,-1,-0.0946680283951652,1,0.0022942917462438,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
3f0c33142293536e,1,2,11,1,19,0.1759833801899673,0.0,19,0.0242708112672289,19,0.1037365829313979,19,0.1314833718408137,19,0.1683569466688957,1,0.0,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
48fc14e048fb5fe2,1,2,18,1,23,0.1377213293175721,0.0001272183358669,23,0.022666458916853,23,0.102132230581022,-1,-0.0849904962449435,-1,-0.0481169214168615,1,0.0001272183358669,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
65f00228b6bc54b5,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
d22547ad7061548d,1,2,11,1,26,0.5517393249386024,0.0043491496021159,26,0.070504531805614,26,0.149970303469783,26,0.6956535706563856,26,0.7325271454844675,1,0.0043491496021159,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
ebc361211e395b18,1,2,19,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
f757646a2d865977,1,2,1,0,5,0.0157890678845987,-0.0002396740362047,-1,-0.0580109484299778,5,0.021454823234191,5,0.1200799476102621,5,0.1569535224383441,1,-0.0002396740362047,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
9ca3798eb199579e,1,2,10,0,23,0.1914482223399789,-7.272584703751916e-05,-1,-0.0883500384164225,-1,-0.0088842667522536,23,0.3778610798015098,23,0.4147346546295918,1,-7.272584703751916e-05,0,1,0,1,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
f7050dbcd3c954f3,1,2,6,1,2,0.0975107973028239,1.2324836412908278,2,0.0243881937161655,2,0.1038539653803344,-1,-0.053549124195778,-1,-0.016675549367696,1,1.2324836412908278,1,0,1,0,0,1,0,1,material_positive_gt_0p2,positive_opportunity,0,1,0
180f81d1ca5c5ee3,1,2,17,1,23,0.1443417416229646,7.068096973794624e-05,23,0.0145036919045063,23,0.0939694635686753,-1,-0.0590673131415187,-1,-0.0221937383134367,1,7.068096973794624e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
1bd8ca835d485cd8,1,2,14,1,23,0.0869700583000563,0.0001267136363314,23,0.0156940412197596,23,0.0951598128839286,-1,-0.1034742314510422,-1,-0.0666006566229602,1,0.0001267136363314,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
291db523bb115ccf,1,2,16,1,24,0.1697532472292033,-8.852075822662897e-05,-1,-0.0134703655546953,24,0.0659954061094736,24,0.0775489070471531,24,0.1144224818752351,1,-8.852075822662897e-05,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
2d4f708394ef542e,1,2,2,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
39346eef49ad52a6,1,2,16,0,2,0.0003899191943174,-1.8276321345854372,2,0.0486786501004271,2,0.128144421764596,-1,-0.4638595387487117,-1,-0.4269859639206297,1,-1.8276321345854372,1,0,1,0,0,1,0,1,catastrophe,no_positive_opportunity,1,0,0
621fb14952d45fbc,1,2,2,0,2,0.076859351701205,-1.793281329542026,2,0.0455076289281184,2,0.1249734005922874,-1,-0.27952803183933,-1,-0.242654457011248,1,-1.793281329542026,1,0,1,0,0,1,0,1,catastrophe,no_positive_opportunity,1,0,0
79a3cfc7d4535d5f,1,2,14,1,25,0.4144419323145974,0.0030683114655256,25,0.0990190765329672,25,0.1784848481971362,25,0.7065371061787187,25,0.7434106810068006,1,0.0030683114655256,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
7a90e31caaa35114,1,2,11,1,23,0.000844679722542,-0.0002471273148438,-1,-0.0698715424331046,23,0.0095942292310643,23,0.3535259628750921,23,0.390399537703174,1,-0.0002471273148438,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
9e4525cb8f5e5fcd,1,2,15,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
c5e0107671965987,1,2,13,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
ca00c31168b252d5,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
e2c31e25cb35514d,1,2,14,1,9,0.1786756793643761,-0.0005410650956444,-1,-0.0877415899111412,-1,-0.0082758182469723,9,0.2706277482156363,9,0.3075013230437183,1,-0.0005410650956444,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
114a8e53ec3c5e0d,1,2,3,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
1907423ff64a51eb,1,2,9,1,22,0.1844532815796694,4.7492956556399735e-05,-1,-0.010165917117545,22,0.0692998545466239,22,0.0862550114188767,22,0.1231285862469587,1,4.7492956556399735e-05,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
b8091003cbb95da3,1,2,2,1,21,0.0097189837439082,0.0057995361132896,-1,-0.0178310265794374,21,0.0616347450847315,-1,-0.14015615500912,-1,-0.103282580181038,1,0.0057995361132896,0,1,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
c9281513f02f50f2,1,2,12,1,23,0.0998620397945753,0.0,-1,-0.0145922052571018,23,0.0648735664070671,23,0.0160821819786698,23,0.0529557568067518,1,0.0,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
eeb054ac63575b33,1,2,2,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
6988613e2a3557be,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
b66ea7e3342b533b,1,2,2,0,2,0.1498102374783007,-5.520669647962606e-05,-1,-0.0707045752956067,2,0.0087611963685622,2,0.3514686058145195,2,0.3883421806426015,1,-5.520669647962606e-05,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
ebdc46dacb5f53f2,1,2,20,1,21,0.059523338066818,7.133007049464624e-07,-1,-0.0305939697702962,21,0.0488718018938726,-1,-0.0194250707763019,21,0.01744850405178,1,7.133007049464624e-07,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
06a937676ff65c69,1,2,17,1,9,0.1457244736804245,-0.0008672325992258,-1,-0.0992704325664083,-1,-0.0198046609022393,9,0.2282169137042396,9,0.2650904885323216,1,-0.0008672325992258,0,1,0,1,1,0,1,0,mild_harm,positive_opportunity,0,0,0
26f611f146275818,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
441987f47a6f5784,1,2,9,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
5f4392860e5752ce,1,2,6,1,24,0.222149187005187,-0.000464562402782,-1,-0.0719521295132214,24,0.0075136421509475,24,0.2836494680504604,24,0.3205230428785424,1,-0.000464562402782,0,1,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
5fde760ec9f05c3d,1,2,16,1,22,0.509443486967129,-0.0001297025804172,22,0.14530882121845,22,0.224774592882619,22,0.7035948001257128,22,0.7404683749537948,1,-0.0001297025804172,1,0,1,0,1,0,1,0,mild_harm,positive_opportunity,0,0,0
606e5b5125985e1f,1,2,12,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
73cd1e45d87156ee,1,2,18,1,23,0.383533882953274,0.0003884504090763,23,0.1634387964003869,23,0.2429045680645558,23,0.4621760520383761,23,0.499049626866458,1,0.0003884504090763,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
7a9a7b86210b5dc4,1,2,17,0,3,0.1223014329312727,-0.0001631911307573,3,0.1031340994768226,3,0.1825998711409916,3,0.0576417510913588,3,0.0945153259194408,1,-0.0001631911307573,1,0,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
81195788481d5844,1,2,17,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
948d834b78515695,1,2,10,1,22,0.0786345226336342,2.8722488693892767e-05,-1,-0.0075834349203666,22,0.0718823367438022,22,0.1208334105779505,22,0.1577069854060325,1,2.8722488693892767e-05,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
a08635adfbc45990,1,2,16,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
a5836bf6d71f58f2,1,2,17,1,9,0.0483777762411058,0.000861446211487,-1,-0.1289915271488692,-1,-0.0495257554847002,9,0.1397266833023268,9,0.1766002581304088,1,0.000861446211487,0,1,0,1,1,0,1,0,near_zero_positive_le_0p01,positive_opportunity,0,0,0
a6e92119ed185a7d,1,2,19,0,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,no_positive_opportunity,0,0,0
aeb0da156a7b5426,1,2,3,1,21,0.4016152735521289,8.050889065489182e-05,21,0.2016334156799374,21,0.2810991873441064,-1,-0.2986768323272832,-1,-0.2618032574992012,1,8.050889065489182e-05,1,0,1,0,0,1,0,1,near_zero_positive_le_0p01,positive_opportunity,0,1,1
b024a29a38815f5d,1,2,10,1,-1,,,-1,,-1,,-1,,-1,,0,,0,0,0,0,0,0,0,0,RSMR_abstain,positive_opportunity,0,0,0
c0eff628bb5d57f2,1,2,5,0,9,0.1919309276150189,-0.0002712661859579,-1,-0.0599521339795755,9,0.0195136376845934,9,0.2980221302403935,9,0.3348957050684754,1,-0.0002712661859579,0,1,1,0,1,0,1,0,mild_harm,no_positive_opportunity,0,0,0
