scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,incumbent_action,rsm_selected_action,teacher_improvement,outcome_bin,quality_accept,future_mean_accept,future_robust_raw_accept,cfrv_main_accept,quality_value,future_mean_value,future_robust_raw_value,cfrv_main_value,delta_route_deviation_cost,delta_progress_deficit_cost,delta_global_comfort_cost,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,delta_future_response_mean_agent_cost,delta_future_response_cvar_agent_cost,delta_future_response_robust_agent_cost,current_risk_all_zero,future_response_all_zero,current_and_future_all_zero
d22547ad7061548d,1,2,11,1,6,26,0.004349149602115965,positive_0.001_0.01,False,False,False,True,-0.02077811052565462,-0.047761886759067354,-0.03962644693576017,0.08556766840681956,96.94733428955064,-9.731689453125,-0.00014408465358428657,0.0,-0.029147207736968994,-0.015293438918888569,0.0,0.0,0.0,-0.12492013722658157,-0.12492013722658157,-0.12492013722658157,False,False,False
ebc361211e395b18,1,2,19,0,4,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
f757646a2d865977,1,2,1,0,2,5,-0.00023967403620472894,mild_harm,False,True,True,True,-0.14117526637964814,0.010640003421051702,0.07336810357641116,0.1985622189189909,19.996779441833496,0.39940452575683594,0.0,0.0,0.16480165719985962,0.03015005588531494,0.0,0.0,0.0,0.7028217315673828,2.5005617141723633,1.4219179153442383,False,False,False
9ca3798eb199579e,1,2,10,0,21,23,-7.272584703751916e-05,mild_harm,False,False,False,True,-0.0756890779888464,-0.15099379802942173,-0.07527142760289623,0.0499226877396835,-1.110221330559262e-15,-7.949642181396484,-0.0003500915081531275,0.0,-0.0013227462768554688,-0.11096519231796265,0.0,0.0,0.0,-0.3486196994781494,0.5298492908477783,0.0027680397033691406,False,False,False
f7050dbcd3c954f3,1,2,6,1,3,2,1.2324836412908278,material_positive_gt_0.2,False,False,False,True,-0.018314670360585806,-0.018314670360585806,-0.018314670360585806,0.10687944498199393,-3.3306690738754696e-15,2.9884262084960938,0.00040082563646137714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
180f81d1ca5c5ee3,1,2,17,1,24,23,7.068096973794624e-05,positive_le_0.001,False,False,False,True,-0.004193164112363969,-0.004193164112363969,-0.004193164112363969,0.12100095123021577,-2.6607947616053007e-14,1.2831001281738281,1.0570460290182382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
1bd8ca835d485cd8,1,2,14,1,3,23,0.0001267136363314325,positive_le_0.001,True,True,True,True,0.020882827703631316,0.020882827703631316,0.020882827703631316,0.14607694304621105,-3.2439329000766293e-15,2.6781845092773438,0.00013741162547376007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
291db523bb115ccf,1,2,16,1,23,24,-8.852075822662897e-05,mild_harm,False,False,False,True,-0.07016669523809249,-0.07016669523809249,-0.07016669523809249,0.055027420104487246,0.0,-1.5121307373046875,-0.000287002170807682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
2d4f708394ef542e,1,2,2,0,7,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
39346eef49ad52a6,1,2,16,0,1,2,-1.8276321345854374,catastrophe,False,False,False,False,-0.23474900042958136,-0.23474900042958136,-0.23474900042958136,-0.10955488508700162,-390.14715576171875,5.207857131958008,0.0,0.0,0.0,0.0,0.0,-0.41190338134765625,0.0,0.0,0.0,0.0,False,True,False
621fb14952d45fbc,1,2,2,0,1,2,-1.793281329542026,catastrophe,False,False,False,False,-0.3272054905934107,-0.3272054905934107,-0.3272054905934107,-0.20201137525083096,-351.0781555175781,4.858137130737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
79a3cfc7d4535d5f,1,2,14,1,4,25,0.003068311465525664,positive_0.001_0.01,True,True,True,True,0.022628821110373856,0.022628821110373856,0.022628821110373856,0.14782293645295358,65.38349151611321,-5.714321136474609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
7a90e31caaa35114,1,2,11,1,1,23,-0.00024712731484388684,mild_harm,True,True,True,True,0.007792557094460343,0.007792557094460343,0.007792557094460343,0.13298667243704007,-1.1657340911531196e-14,-2.5373878479003906,-0.0003293001209385693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
9e4525cb8f5e5fcd,1,2,15,0,5,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
c5e0107671965987,1,2,13,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ca00c31168b252d5,1,2,16,1,2,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
e2c31e25cb35514d,1,2,14,1,3,9,-0.000541065095644444,mild_harm,False,False,False,False,-0.14352313151685595,-0.14352313151685595,-0.14352313151685595,-0.018329016174276208,-1.101015567779541,-7.645792007446289,-0.00037721162516390905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
114a8e53ec3c5e0d,1,2,3,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
1907423ff64a51eb,1,2,9,1,21,22,4.7492956556399735e-05,positive_le_0.001,False,False,False,False,-0.08935156207370522,-0.15047220404692452,-0.1728294059854969,-0.04763529064291716,0.0,-1.51312255859375,-0.00028445654606912285,0.0,0.0,0.0068999528884887695,0.0,0.0,0.0,-0.2829551696777344,-0.9587221145629883,-0.5532617568969727,False,False,False
b8091003cbb95da3,1,2,2,1,6,21,0.005799536113289651,positive_0.001_0.01,True,False,False,False,0.02364750881538573,-0.1728774874135564,-0.2537088064276358,-0.1285146910850561,115.55731201171875,-1.4457359313964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9098033308982849,-3.2308449745178223,-1.8382200002670288,True,False,False
c9281513f02f50f2,1,2,12,1,24,23,0.0,mild_harm,False,False,False,True,-0.030076236021566404,-0.030076236021566404,-0.030076236021566404,0.09511787932101333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
eeb054ac63575b33,1,2,2,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
6988613e2a3557be,1,2,17,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
b66ea7e3342b533b,1,2,2,0,3,2,-5.520669647962606e-05,mild_harm,False,False,False,False,-0.17549616442552207,-0.17549616442552207,-0.17549616442552207,-0.050302049082942335,7.9757080078125,-7.473442077636719,-0.0003331765847178758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
ebdc46dacb5f53f2,1,2,20,1,22,21,7.133007049464624e-07,positive_le_0.001,False,False,False,True,-0.03625465468093068,-0.03625465468093068,-0.03625465468093068,0.08893946066164907,0.0,0.06085205078125,-8.409733709413558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
06a937676ff65c69,1,2,17,1,3,9,-0.0008672325992258312,mild_harm,False,False,False,False,-0.12788100344072018,-0.1468314924747626,-0.16964122160923295,-0.044447106266653214,1.712019920349121,-7.057651519775391,-0.00014720369199494598,0.0,0.0,0.01317054033279419,0.0,0.0,0.0,-0.08773040771484375,-0.5603342056274414,-0.27677202224731445,False,False,False
26f611f146275818,1,2,17,1,7,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
441987f47a6f5784,1,2,9,0,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
5f4392860e5752ce,1,2,6,1,23,24,-0.00046456240278203165,mild_harm,False,False,False,True,-0.09254787050588073,-0.09254787050588073,-0.09254787050588073,0.03264624483669901,-1.9984017831384607e-14,-7.632843017578125,-0.00040299067040905356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
5fde760ec9f05c3d,1,2,16,1,7,22,-0.0001297025804172236,mild_harm,False,False,False,True,-0.023236322590566814,-0.023236322590566814,-0.023236322590566814,0.10195779275201292,3.9672439098357954,-9.037698745727539,-0.0005771169671788812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
606e5b5125985e1f,1,2,12,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
73cd1e45d87156ee,1,2,18,1,7,23,0.000388450409076313,positive_le_0.001,True,False,False,True,0.02378442219667034,-0.012658168325578978,-0.0035909238157518786,0.12160319152682786,12.648288726806626,-6.616949081420898,-0.00016463588690385222,0.0,0.0,-0.03018409013748169,0.0,0.0,0.0,-0.16870927810668945,-0.20052146911621094,-0.18143415451049805,False,False,False
7a9a7b86210b5dc4,1,2,17,0,9,3,-0.0001631911307573286,mild_harm,True,True,True,True,0.10405793744860473,0.03456215041336079,0.05551469569494064,0.18070881103752037,-2.9557580947875977,6.663801193237305,0.00016391853478125995,0.0,0.0,-0.05849587917327881,0.0,0.0,0.0,-0.3217275142669678,-0.3217275142669678,-0.3217275142669678,False,False,False
81195788481d5844,1,2,17,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
948d834b78515695,1,2,10,1,23,22,2.8722488693892767e-05,positive_le_0.001,True,True,True,True,0.030471284406013644,0.030471284406013644,0.030471284406013644,0.1556653997485934,2.220446049250313e-15,0.7166957855224609,-3.8347185181919485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
a08635adfbc45990,1,2,16,1,6,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
a5836bf6d71f58f2,1,2,17,1,3,9,0.0008614462114870658,positive_le_0.001,False,False,False,False,-0.22023205595566844,-0.187368329312761,-0.18810995682292778,-0.06291584148034804,-0.3988475799560547,-6.9760589599609375,-0.0002638329377759874,0.0,0.0,0.014667093753814697,0.0,0.0,0.0,0.15214109420776367,0.30402278900146484,0.21289396286010742,False,False,False
a6e92119ed185a7d,1,2,19,0,5,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
aeb0da156a7b5426,1,2,3,1,12,21,8.050889065489182e-05,positive_le_0.001,True,True,True,True,0.1944553441453541,0.1944553441453541,0.1944553441453541,0.31964945948793383,-5.551123593455255e-16,-0.2618293762207031,-0.00024125077470671386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
b024a29a38815f5d,1,2,10,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
c0eff628bb5d57f2,1,2,5,0,3,9,-0.0002712661859579357,mild_harm,False,False,False,True,-0.04257741739227064,-0.04257741739227064,-0.04257741739227064,0.0826166979503091,0.1531839370727539,-6.747690200805664,-5.138352207723074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
c2ef8af22b6b57fa,1,2,16,1,3,8,0.0006266896873712569,positive_le_0.001,False,False,False,False,-0.1670342690588205,-0.15470610991191347,-0.16000824561517707,-0.03481413027259733,-0.009973287582397461,-7.111257553100586,-8.986054308479652e-05,0.0,0.0,0.004701852798461914,0.0,0.0,0.0,0.05707263946533203,0.030806541442871094,0.046566009521484375,False,False,False
e2becee9277c5811,1,2,18,1,7,22,0.0001367530750111534,positive_le_0.001,False,False,False,True,-0.017948989301927735,-0.04856997772723342,-0.03503977550032423,0.09015433984225552,7.702535629272448,-6.569948196411133,-0.0002029778843279928,0.0,0.0,-0.02863478660583496,0.0,0.0,0.0,-0.14175844192504883,-0.0705418586730957,-0.11327171325683594,False,False,False
e7c6e7ca0bf75a88,1,2,17,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
f845609710815b95,1,2,16,1,7,22,-0.0001336572684111914,mild_harm,False,False,False,True,-0.020847172965477716,-0.020847172965477716,-0.020847172965477716,0.10434694237710201,3.8681170940398677,-9.063940048217773,-0.0005398212233558297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
0e7c79855e005220,1,2,17,1,22,3,0.9896743082495081,material_positive_gt_0.2,False,True,True,True,-0.01886291795740282,0.07375566078247704,0.1320912561644741,0.25728537150705383,0.0,-2.672504425048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4287734031677246,1.858017921447754,1.0004711151123047,True,False,False
14dd0d86a4d353af,1,2,1,0,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
2d691673d2a75468,1,2,5,1,3,9,-0.0005493406044321247,mild_harm,False,False,False,False,-0.15802402090707934,-0.15802402090707934,-0.15802402090707934,-0.032829905564499606,-1.6989245414733887,-7.662528991699219,-0.0004705305473180488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
4a475083531f544e,1,2,17,1,2,5,0.0005351796336472425,positive_le_0.001,False,False,False,False,-0.12905987665455196,-0.12905987665455196,-0.12905987665455196,-0.003865761311972221,10.539509773254395,-0.38095855712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
4aa6a5b42a9d5a1a,1,2,4,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
4f8180de60ff5016,1,2,16,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
65f6f0aad1645746,1,2,15,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
86935537a5e256bd,1,2,3,1,22,23,-4.216529144323439e-05,mild_harm,False,False,False,True,-0.10732788059942441,-0.1111203680235126,-0.1101064607726192,0.015087654569960543,0.0,-1.1394538879394531,-0.0002065278240479529,0.0,-0.001562356948852539,-0.005124986171722412,0.0,0.0,0.0,-0.017557144165039062,-0.019702911376953125,-0.018415451049804688,False,False,False
91dfe4ebf3c25298,1,2,3,0,6,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ae93b0cb5f2752c9,1,2,7,1,21,23,-1.621068492024813e-06,mild_harm,False,False,False,True,-0.029353517135776754,-0.029362452450389456,-0.029464890572030132,0.0957292247705496,0.0,-0.023712158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1365623474121094e-05,-0.0017833709716796875,-0.0007381439208984375,True,False,False
c4b429aa06c65c18,1,2,5,1,6,27,2.0200232751698115,material_positive_gt_0.2,True,True,True,True,0.0735804685394211,0.28913898527781967,0.31453970379351304,0.4397338191360928,0.09558787941932678,-2.0205764770507812,0.0,0.0,0.4090355634689331,-0.006708979606628418,0.0,0.0,0.0,0.9979181289672852,2.49560546875,1.5969929695129395,False,False,False
d124fe4c82a0504a,1,2,14,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
d8a9f79a9b2f5af3,1,2,1,1,24,22,3.149701463542634,material_positive_gt_0.2,True,True,True,True,2.2019307595008084,3.2723137786130447,3.380430142202563,3.5056242575451426,0.0,22.202110290527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955288410186768,12.093764305114746,7.810678958892822,True,False,False
d9b829983ef95e41,1,2,17,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
dba43762ec9a571c,1,2,3,0,6,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
fefa06851c7f58a7,1,2,7,1,16,20,-1.2323258076974541,catastrophe,False,False,False,False,-0.12507837748584566,-0.2999844379472767,-0.4101486701760344,-0.28495455483345467,0.0,-3.067873001098633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8097194731235504,-3.508784770965576,-1.8893455266952515,True,False,False
185ce8f5060f5856,1,2,1,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
6b5577a2a92d5e63,1,2,14,1,2,4,-4.862848371267603e-05,mild_harm,False,False,False,True,-0.12199063227373652,-0.12199063227373652,-0.12199063227373652,0.003203483068843216,-0.57818603515625,-0.6985340118408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
6d5d40bcf2f153a8,1,2,28,1,6,11,0.00146313439374062,positive_0.001_0.01,True,False,False,True,0.04693156707531004,-0.11661075596310302,-0.06730376808512795,0.05789034725745179,31.450027465820284,-4.192451477050781,-5.87427566642873e-05,0.0,0.0,-0.13765660673379898,0.0,0.0,0.0,-0.7571115791797638,-0.7571115791797638,-0.7571115791797638,False,False,False
8ce184b9fe795518,1,2,12,1,0,12,0.0,mild_harm,False,False,False,False,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-0.08121497351031318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
ae75c379fc4f5ac0,1,2,15,1,9,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
bc30bddda7655472,1,2,17,1,19,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
ec003315c7f8544e,1,2,13,1,8,7,1.625132601845264,material_positive_gt_0.2,True,True,True,True,1.353453065244092,1.353453065244092,1.353453065244092,1.4786471805866717,1315.163330078125,-0.9993686676025391,0.0,0.0,0.0,0.0,0.0,2.7524185180664062,0.0,0.0,0.0,0.0,False,True,False
f80967dcb45f5879,1,2,25,1,10,25,-8.79884749651616e-05,mild_harm,True,True,True,True,0.099576536580388,0.099576536580388,0.099576536580388,0.22477065192296775,1.029037965949442e-13,-3.9613523483276367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
f8295ad66d0b502a,1,2,18,1,1,23,0.0001384854522026302,positive_le_0.001,False,False,False,True,-0.0008499481947263402,-0.0008499481947263402,-0.0008499481947263402,0.1243441671478534,-1.7763561617738927e-14,2.7547988891601562,6.238225068955217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
00d83b17d1755be3,1,2,7,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
07f7850e943e5787,1,2,17,1,3,9,-0.0003208969734609102,mild_harm,False,False,False,False,-0.19739799160185292,-0.19739799160185292,-0.19739799160185292,-0.07220387625927319,0.7141952514648438,-7.511133193969727,-0.000321956817060709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
0bd45dc9e3a759c2,1,2,17,1,19,17,0.00010564825385808935,positive_le_0.001,False,False,False,False,-0.04915027203822821,-0.11396946475626442,-0.1535707826588385,-0.028376667316258763,0.0,2.4593067169189453,0.0,0.0,0.0,-0.00077056884765625,0.0,0.0,0.0,-0.3000774383544922,-1.280038833618164,-0.6920623779296875,False,False,False
183eebcd18325090,1,2,12,1,21,22,-2.6754828193224865e-05,mild_harm,False,False,False,True,-0.06629784324139724,-0.06629784324139724,-0.06629784324139724,0.05889627210118249,0.0,-0.686737060546875,4.8698238970246166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
19b32f02944d51ad,1,2,19,1,21,20,4.461837168800997e-05,positive_le_0.001,False,False,False,True,-0.001931795830399478,-0.001931795830399478,-0.001931795830399478,0.12326231951218027,0.0,2.130308151245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
1de30d88d7e15d70,1,2,11,1,7,4,0.00040731540024285806,positive_le_0.001,False,False,False,True,-0.10690801517933012,-0.12783107147732456,-0.1222502815965471,0.0029438337460326314,8.148530960083008,0.008340835571289062,0.0,0.0,-0.0627179741859436,-0.019879817962646484,0.0,0.0,0.0,-0.0968623161315918,-0.10891437530517578,-0.10168313980102539,False,False,False
351a31864bda5923,1,2,12,1,3,9,-0.0003158109522206354,mild_harm,False,False,False,False,-0.15789846587556994,-0.1566867651135663,-0.15724454264423468,-0.03205042730165494,2.640583038330078,-7.790914535522461,-0.0005091041894047521,0.0,0.0,0.0007435083389282227,0.0,0.0,0.0,0.0056095123291015625,0.0024204254150390625,0.004333972930908203,False,False,False
42e1302d4d595015,1,2,24,0,22,23,-3.214230805159701e-05,mild_harm,False,False,False,True,-0.02387725946820527,-0.02387725946820527,-0.02387725946820527,0.10131685587437447,0.0,-2.0691394805908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
436d539f02525dbf,1,2,9,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
53791dfcfb555d8b,1,2,13,0,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
5787abf0e35d54cf,1,2,12,1,3,9,-0.00035294373019167935,mild_harm,False,False,False,False,-0.18071498677054995,-0.18071498677054995,-0.18071498677054995,-0.055520871427970214,0.7800800204277039,-7.454338073730469,-0.00029289584199432284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
6a860de43c125dbf,1,2,17,1,6,9,0.00013104936927543775,positive_le_0.001,False,False,False,True,-0.020733820051270904,-0.019548281478450287,-0.02007845788665073,0.105115657455929,3.7914276123046875,-3.968404769897461,-0.000186648903763853,0.0,0.0,0.0007143616676330566,0.0,0.0,0.0,0.005488395690917969,0.002624988555908203,0.004343509674072266,False,False,False
7b1eb807d4d95132,1,2,17,0,2,6,-0.001243818229436866,mild_harm,False,False,False,True,-0.12091072354488844,-0.12091072354488844,-0.12091072354488844,0.004283391797691299,-24.733527183532715,-0.2207317352294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
89ec4c93349d5b58,1,2,25,1,7,22,-5.431908551845055e-05,mild_harm,True,True,True,True,0.01831054576037675,0.01831054576037675,0.01831054576037675,0.14350466110295648,0.2190963625907898,-5.498781204223633,-0.00014045709394849837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
a3fff53e9f375592,1,2,6,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
a6bf958e054951f3,1,2,16,0,2,7,-0.0005569157022051741,mild_harm,False,False,False,False,-0.14298912293409918,-0.14298912293409918,-0.14298912293409918,-0.017795007591519446,-11.054267883300781,-0.001739501953125,0.0001064748503267765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
ad9cdad9769f572f,1,2,15,1,24,10,-8.041050173335229e-05,mild_harm,False,False,False,True,-0.0810169963580562,-0.0810169963580562,-0.0810169963580562,0.044177118984523533,0.0,-2.9134788513183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
c2c39f197ef95b97,1,2,25,1,21,20,5.7840400188968744e-05,positive_le_0.001,False,False,False,True,-0.001489065722496036,-0.001489065722496036,-0.001489065722496036,0.1237050496200837,0.0,2.282024383544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
cf7a886f70be5245,1,2,14,1,7,20,0.0004713724773375283,positive_le_0.001,True,True,True,True,0.1561014722092734,0.1561014722092734,0.1561014722092734,0.28129558755185313,10.125667572021484,-1.7202391624450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
d7ed9fbf26d0502e,1,2,14,1,3,9,-0.0003496023945510629,mild_harm,False,False,False,False,-0.17666190697462691,-0.17433759216713168,-0.17527621422124184,-0.05008209887866211,2.7957382202148438,-7.78108024597168,-0.0007545990956714377,0.0,0.0,0.001055598258972168,0.0,0.0,0.0,0.010760307312011719,0.006818294525146484,0.009183883666992188,False,False,False
e9922a266cc35210,1,2,1,0,1,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
eef9e53ca3eb51a8,1,2,8,0,1,2,-1.8450037153049488,catastrophe,False,False,False,False,-0.38286886211392973,-0.38286886211392973,-0.38286886211392973,-0.25767474677135,-528.3002319335938,4.806770324707031,5.751171556767076e-07,0.0,0.0,0.0,0.0,-0.4270806312561035,0.0,0.0,0.0,0.0,False,True,False
f19973f839e35f20,1,2,4,1,3,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
02fca515559f520d,1,2,11,1,24,0,-5.0871647178318824e-05,mild_harm,False,False,False,True,-0.0846660008741357,-0.0846660008741357,-0.0846660008741357,0.04052811446844404,4.773959005888173e-14,-0.421600341796875,-7.016539257165277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
115efd50328f5ecc,1,2,18,1,18,-1,nan,no_rsmr_proposal,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False
117049ed19db55a2,1,2,20,1,21,25,-0.0005033181324601175,mild_harm,False,False,False,True,-0.03244414764780325,-0.03244414764780325,-0.03244414764780325,0.09274996769477649,1.554312234475219e-14,-7.760536193847656,-0.00010801562166307122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
