scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,basepoint_selected_action,basepoint_reservation,basepoint_adjusted_margin,basepoint_selected_teacher_improvement,geometry_selected_action,geometry_reservation,geometry_adjusted_margin,geometry_selected_teacher_improvement,rsm_proposal_exists,rsm_positive,rsm_catastrophic,rsm_noop_false,basepoint_accepts_rsmr,sgrr_accepts_rsmr,sgrr_removed_rsmr,rsm_outcome_class
506ddb4d458f5a70,0,1,1,0,9,0.2129942629495222,-0.9297249210089444,-1,0.3047070888321762,-0.0917128258826539,,9,0.1916454547877096,0.0213488081618126,-0.9297249210089444,1,0,1,1,0,1,0,catastrophe
54dbabed00525444,0,1,17,0,6,0.1129828642843183,-0.0001196603953605,-1,0.274107377529674,-0.1611245132453556,,-1,0.2850026266181761,-0.1720197623338577,,1,0,0,1,0,0,1,harmful_no_opportunity
77f9220d917b52d0,0,1,12,1,1,0.1751107123164369,0.9964797705322505,-1,0.3077319264009832,-0.1326212140845462,,-1,0.2710155880922245,-0.0959048757757876,,1,1,0,0,0,0,1,positive
7ca96f8e844f56ca,0,1,15,1,20,0.3163398267823767,3.252210966228601,-1,0.428159366777906,-0.1118195399955292,,-1,0.3484762124858652,-0.0321363857034884,,1,1,0,0,0,0,1,positive
7d363b1db0fc5975,0,1,11,1,5,0.0515535415839632,-0.9769596037015144,-1,0.3054604584065674,-0.2539069168226041,,-1,0.1691875682984123,-0.117634026714449,,1,0,1,0,0,0,1,catastrophe
8813e8c6790a59d3,0,1,13,1,22,0.2954325623573707,0.0001085729885146,-1,0.3772255673183656,-0.0817930049609948,,-1,0.4415146942986538,-0.1460821319412831,,1,1,0,0,0,0,1,positive
9626975e16725ec8,0,1,20,1,22,0.0387127754169094,0.0008604435924439,-1,0.3169766180300063,-0.2782638426130968,,-1,0.1280510321498001,-0.0893382567328906,,1,1,0,0,0,0,1,positive
9907ad0101c45e09,0,1,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9e720f0176b35d63,0,1,24,1,19,0.2363259581218463,-9.262234168127192e-05,-1,0.4011253782224985,-0.1647994201006521,,-1,0.3747716159046323,-0.1384456577827859,,1,0,0,0,0,0,1,harmful_opportunity
a67f3948c2445760,0,1,3,1,3,0.030472551691319,0.0006509598884731,-1,0.2805261206835017,-0.2500535689921827,,-1,0.089175251279962,-0.0587026995886429,,1,1,0,0,0,0,1,positive
a8e99095a8235549,0,1,4,0,16,0.5009691622233208,-1.2318749638779087,-1,1.0777284583069364,-0.5767592960836156,,-1,0.7718490714718014,-0.2708799092484806,,1,0,1,1,0,0,1,catastrophe
aed1237adf57578c,0,1,1,1,0,0.3113336971456892,1.0332035451421078,-1,0.4550557163522836,-0.1437220192065944,,0,0.194969579022896,0.1163641181227931,1.0332035451421078,1,1,0,0,0,1,0,positive
ba5ddc3d1d5d56ad,0,1,1,0,25,0.2006617011717707,-3.65264862778325e-05,25,0.0,0.2006617011717707,-3.65264862778325e-05,25,0.1912285826771219,0.0094331184946488,-3.65264862778325e-05,1,0,0,1,1,1,0,harmful_no_opportunity
c81dc86e054f566d,0,1,15,1,3,0.0446817022815315,0.0005305072082206,-1,0.1995340834624286,-0.1548523811808971,,-1,0.1070376946296916,-0.0623559923481601,,1,1,0,0,0,0,1,positive
cffbf96734fa5f35,0,1,2,0,1,0.0905889789082065,-0.0001211573171431,-1,0.3592970549835439,-0.2687080760753373,,-1,0.1674785270648424,-0.0768895481566359,,1,0,0,1,0,0,1,harmful_no_opportunity
f4ba7c7ca86f5233,0,1,13,1,22,0.3020711472082559,6.64908149863308e-05,-1,0.3776648867795019,-0.0755937395712459,,-1,0.4532299067361698,-0.1511587595279138,,1,1,0,0,0,0,1,positive
045cd7a008c65925,0,1,17,1,9,0.2187556230918365,0.0004271200689487,9,0.2084532977938041,0.0103023252980324,0.0004271200689487,-1,0.3611249556754745,-0.1423693325836379,,1,1,0,0,1,0,1,positive
0c77a4182a655cf9,0,1,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1470dbcb0c415442,0,1,9,1,9,0.0258193396029285,0.0005928187692534,-1,0.1609667885018653,-0.1351474488989368,,-1,0.3047793329903715,-0.278959993387443,,1,1,0,0,0,0,1,positive
208da297c61b5a6b,0,1,14,0,9,0.2282433716521233,-0.0002173149178734,-1,0.2486236424986825,-0.0203802708465591,,9,0.1101359738028538,0.1181073978492695,-0.0002173149178734,1,0,0,1,0,1,0,harmful_no_opportunity
249837af09305794,0,1,2,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2648d4ed541751cc,0,1,13,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2e3481cf5ec35baa,0,1,14,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
31d6d7b013a75d29,0,1,17,1,9,0.1573999275685835,0.00015953127658,-1,0.1844312013572023,-0.0270312737886187,,9,0.1389878713332626,0.0184120562353208,0.00015953127658,1,1,0,0,0,1,0,positive
45389fbdea6657a0,0,1,10,0,6,0.051154231763046,-0.0003288350688643,-1,0.2672552945078124,-0.2161010627447663,,-1,0.1159783454982355,-0.0648241137351895,,1,0,0,1,0,0,1,harmful_no_opportunity
46bf28b955d051b1,0,1,29,1,5,0.0061431271667552,-0.0003345792815641,-1,0.0503220948591873,-0.044178967692432,,-1,0.2631569028341319,-0.2570137756673766,,1,0,0,0,0,0,1,harmful_opportunity
4efebde6623256df,0,1,6,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5991dfcee3185e01,0,1,15,0,2,0.2289757826230753,-3.552210174457291e-05,-1,0.3717096588664563,-0.1427338762433809,,-1,0.2716282927400475,-0.0426525101169722,,1,0,0,1,0,0,1,harmful_no_opportunity
6c82dcb2637f5ad4,0,1,3,0,9,0.254706379729819,-0.0003719746213523,-1,0.2815803677083139,-0.0268739879784948,,-1,0.4770983473243795,-0.2223919675945604,,1,0,0,1,0,0,1,harmful_no_opportunity
1a9e0797610e5da4,1,2,17,1,9,0.067860900177485,-0.0003152008085511,-1,0.1359395211274462,-0.0680786209499611,,-1,0.0715865745521989,-0.0037256743747138,,1,0,0,0,0,0,1,harmful_opportunity
31e5a1e6febd5acb,1,2,12,1,4,0.1001262372180711,0.0022942917462438,-1,0.1614546620543132,-0.061328424836242,,-1,0.1472321069391005,-0.0471058697210294,,1,1,0,0,0,0,1,positive
3f0c33142293536e,1,2,11,1,19,0.1759833801899673,0.0,19,0.1638213938662355,0.0121619863237317,0.0,-1,0.2929493745195916,-0.1169659943296243,,1,0,0,0,1,0,1,harmful_opportunity
48fc14e048fb5fe2,1,2,18,1,23,0.1377213293175721,0.0001272183358669,23,0.0894388683464338,0.0482824609711383,0.0001272183358669,23,0.0746284165353237,0.0630929127822484,0.0001272183358669,1,1,0,0,1,1,0,positive
65f00228b6bc54b5,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
d22547ad7061548d,1,2,11,1,26,0.5517393249386024,0.0043491496021159,26,0.2457292121048085,0.3060101128337938,0.0043491496021159,26,0.378563264641966,0.1731760602966364,0.0043491496021159,1,1,0,0,1,1,0,positive
ebc361211e395b18,1,2,19,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
f757646a2d865977,1,2,1,0,5,0.0157890678845987,-0.0002396740362047,-1,0.1688795665218233,-0.1530904986372245,,-1,0.1203647805749717,-0.1045757126903729,,1,0,0,1,0,0,1,harmful_no_opportunity
9ca3798eb199579e,1,2,10,0,23,0.1914482223399789,-7.272584703751916e-05,23,0.1333664430041602,0.0580817793358187,-7.272584703751916e-05,23,0.1837741956811452,0.0076740266588337,-7.272584703751916e-05,1,0,0,1,1,1,0,harmful_no_opportunity
f7050dbcd3c954f3,1,2,6,1,2,0.0975107973028239,1.2324836412908278,-1,0.2005732580928663,-0.1030624607900423,,-1,0.1339036873878831,-0.0363928900850591,,1,1,0,0,0,0,1,positive
180f81d1ca5c5ee3,1,2,17,1,23,0.1443417416229646,7.068096973794624e-05,23,0.116202166505995,0.0281395751169695,7.068096973794624e-05,23,0.143770741335601,0.0005710002873635,7.068096973794624e-05,1,1,0,0,1,1,0,positive
1bd8ca835d485cd8,1,2,14,1,23,0.0869700583000563,0.0001267136363314,-1,0.1116669983695131,-0.0246969400694568,,23,0.0320003799578773,0.0549696783421789,0.0001267136363314,1,1,0,0,0,1,0,positive
291db523bb115ccf,1,2,16,1,24,0.1697532472292033,-8.852075822662897e-05,24,0.1133893265191288,0.0563639207100744,-8.852075822662897e-05,24,0.0938092088868281,0.0759440383423751,-8.852075822662897e-05,1,0,0,0,1,1,0,harmful_opportunity
2d4f708394ef542e,1,2,2,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
39346eef49ad52a6,1,2,16,0,2,0.0003899191943174,-1.8276321345854372,-1,0.1987224178168607,-0.1983324986225432,,2,0.0,0.0003899191943174,-1.8276321345854372,1,0,1,1,0,1,0,catastrophe
621fb14952d45fbc,1,2,2,0,2,0.076859351701205,-1.793281329542026,-1,0.2441827861546635,-0.1673234344534584,,-1,0.174210224140635,-0.0973508724394299,,1,0,1,1,0,0,1,catastrophe
79a3cfc7d4535d5f,1,2,14,1,25,0.4144419323145974,0.0030683114655256,25,0.2618491248623357,0.1525928074522617,0.0030683114655256,25,0.3341841886930266,0.0802577436215708,0.0030683114655256,1,1,0,0,1,1,0,positive
7a90e31caaa35114,1,2,11,1,23,0.000844679722542,-0.0002471273148438,-1,0.1094703675554713,-0.1086256878329292,,23,0.0,0.000844679722542,-0.0002471273148438,1,0,0,0,0,1,0,harmful_opportunity
9e4525cb8f5e5fcd,1,2,15,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c5e0107671965987,1,2,13,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ca00c31168b252d5,1,2,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e2c31e25cb35514d,1,2,14,1,9,0.1786756793643761,-0.0005410650956444,9,0.1387025128210458,0.0399731665433302,-0.0005410650956444,-1,0.2805435397840083,-0.1018678604196322,,1,0,0,0,1,0,1,harmful_opportunity
114a8e53ec3c5e0d,1,2,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1907423ff64a51eb,1,2,9,1,22,0.1844532815796694,4.7492956556399735e-05,22,0.1365917713520984,0.0478615102275709,4.7492956556399735e-05,-1,0.2833397027678567,-0.0988864211881873,,1,1,0,0,1,0,1,positive
b8091003cbb95da3,1,2,2,1,21,0.0097189837439082,0.0057995361132896,-1,0.2711715743779423,-0.2614525906340341,,-1,0.0552808413062491,-0.0455618575623409,,1,1,0,0,0,0,1,positive
c9281513f02f50f2,1,2,12,1,23,0.0998620397945753,0.0,-1,0.1512057951336401,-0.0513437553390647,,-1,0.1544509959841078,-0.0545889561895324,,1,0,0,0,0,0,1,harmful_opportunity
eeb054ac63575b33,1,2,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
6988613e2a3557be,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
b66ea7e3342b533b,1,2,2,0,2,0.1498102374783007,-5.520669647962606e-05,-1,0.2906569561675153,-0.1408467186892146,,-1,0.2731905659914267,-0.123380328513126,,1,0,0,1,0,0,1,harmful_no_opportunity
ebdc46dacb5f53f2,1,2,20,1,21,0.059523338066818,7.133007049464624e-07,-1,0.1315137315902425,-0.0719903935234245,,-1,0.0612327326903942,-0.0017093946235762,,1,1,0,0,0,0,1,positive
06a937676ff65c69,1,2,17,1,9,0.1457244736804245,-0.0008672325992258,-1,0.1544808738218212,-0.0087564001413966,,-1,0.2107126545755026,-0.0649881808950781,,1,0,0,0,0,0,1,harmful_opportunity
26f611f146275818,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
441987f47a6f5784,1,2,9,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5f4392860e5752ce,1,2,6,1,24,0.222149187005187,-0.000464562402782,24,0.1402347865855786,0.0819144004196083,-0.000464562402782,-1,0.2689095861695223,-0.0467603991643353,,1,0,0,0,1,0,1,harmful_opportunity
5fde760ec9f05c3d,1,2,16,1,22,0.509443486967129,-0.0001297025804172,22,0.2529972364531252,0.2564462505140038,-0.0001297025804172,22,0.3940495027918203,0.1153939841753087,-0.0001297025804172,1,0,0,0,1,1,0,harmful_opportunity
606e5b5125985e1f,1,2,12,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
73cd1e45d87156ee,1,2,18,1,23,0.383533882953274,0.0003884504090763,23,0.2266679342092395,0.1568659487440345,0.0003884504090763,23,0.3307874330929557,0.0527464498603183,0.0003884504090763,1,1,0,0,1,1,0,positive
7a9a7b86210b5dc4,1,2,17,0,3,0.1223014329312727,-0.0001631911307573,-1,0.1561132481497366,-0.0338118152184639,,-1,0.1681827518291831,-0.0458813188979104,,1,0,0,1,0,0,1,harmful_no_opportunity
81195788481d5844,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
948d834b78515695,1,2,10,1,22,0.0786345226336342,2.8722488693892767e-05,-1,0.1258163705560451,-0.0471818479224109,,-1,0.1172598149184335,-0.0386252922847992,,1,1,0,0,0,0,1,positive
a08635adfbc45990,1,2,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a5836bf6d71f58f2,1,2,17,1,9,0.0483777762411058,0.000861446211487,-1,0.1694985337029775,-0.1211207574618717,,9,0.0316106801290568,0.016767096112049,0.000861446211487,1,1,0,0,0,1,0,positive
a6e92119ed185a7d,1,2,19,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
aeb0da156a7b5426,1,2,3,1,21,0.4016152735521289,8.050889065489182e-05,-1,0.4893773006485106,-0.0877620270963817,,21,0.362557158334056,0.0390581152180728,8.050889065489182e-05,1,1,0,0,0,1,0,positive
b024a29a38815f5d,1,2,10,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c0eff628bb5d57f2,1,2,5,0,9,0.1919309276150189,-0.0002712661859579,-1,0.2780301300146071,-0.0860992023995881,,-1,0.2961509474355935,-0.1042200198205745,,1,0,0,1,0,0,1,harmful_no_opportunity
c2ef8af22b6b57fa,1,2,16,1,8,0.0314021350363716,0.0006266896873712,-1,0.138915432447559,-0.1075132974111873,,8,0.0,0.0314021350363716,0.0006266896873712,1,1,0,0,0,1,0,positive
e2becee9277c5811,1,2,18,1,22,0.4637404023987865,0.0001367530750111,22,0.2018256524782208,0.2619147499205657,0.0001367530750111,22,0.3971297763081241,0.0666106260906624,0.0001367530750111,1,1,0,0,1,1,0,positive
e7c6e7ca0bf75a88,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
f845609710815b95,1,2,16,1,22,0.5103017594189099,-0.0001336572684111,22,0.2517413760237244,0.2585603833951854,-0.0001336572684111,22,0.3885902508718394,0.1217115085470704,-0.0001336572684111,1,0,0,0,1,1,0,harmful_opportunity
0e7c79855e005220,1,2,17,1,3,0.1567587199850295,0.989674308249508,-1,0.2481415287197873,-0.0913828087347578,,3,0.0934579834493138,0.0633007365357157,0.989674308249508,1,1,0,0,0,1,0,positive
14dd0d86a4d353af,1,2,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
2d691673d2a75468,1,2,5,1,9,0.2046044900958258,-0.0005493406044321,-1,0.3074968500553772,-0.1028923599595513,,-1,0.3287818789498075,-0.1241773888539816,,1,0,0,0,0,0,1,harmful_opportunity
4a475083531f544e,1,2,17,1,5,0.0152957417616315,0.0005351796336472,-1,0.1910883149545333,-0.1757925731929017,,5,0.0,0.0152957417616315,0.0005351796336472,1,1,0,0,0,1,0,positive
4aa6a5b42a9d5a1a,1,2,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
4f8180de60ff5016,1,2,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
65f6f0aad1645746,1,2,15,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
86935537a5e256bd,1,2,3,1,23,0.1231613475703427,-4.216529144323439e-05,-1,0.219101057607063,-0.0959397100367202,,-1,0.1575584926217015,-0.0343971450513587,,1,0,0,0,0,0,1,harmful_opportunity
91dfe4ebf3c25298,1,2,3,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ae93b0cb5f2752c9,1,2,7,1,23,0.2090003092380338,-1.621068492024813e-06,-1,0.2224639658491837,-0.0134636566111498,,-1,0.3262139494661966,-0.1172136402281627,,1,0,0,0,0,0,1,harmful_opportunity
c4b429aa06c65c18,1,2,5,1,27,0.1829648659151209,2.0200232751698115,27,0.1614510623218389,0.021513803593282,2.0200232751698115,-1,0.3228546699436826,-0.1398898040285617,,1,1,0,0,1,0,1,positive
d124fe4c82a0504a,1,2,14,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
d8a9f79a9b2f5af3,1,2,1,1,22,1.20704336188775,3.149701463542634,22,0.3469487191369766,0.8600946427507734,3.149701463542634,-1,2.2418431450426746,-1.0347997831549245,,1,1,0,0,1,0,1,positive
d9b829983ef95e41,1,2,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
dba43762ec9a571c,1,2,3,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
fefa06851c7f58a7,1,2,7,1,20,0.2475751952100125,-1.232325807697454,20,0.1634649051771547,0.0841102900328577,-1.232325807697454,-1,0.3124889311201617,-0.0649137359101492,,1,0,1,0,1,0,1,catastrophe
185ce8f5060f5856,1,2,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
6b5577a2a92d5e63,1,2,14,1,4,0.1546974795209342,-4.862848371267603e-05,-1,0.2057301788751132,-0.051032699354179,,-1,0.2414629895839697,-0.0867655100630354,,1,0,0,0,0,0,1,harmful_opportunity
6d5d40bcf2f153a8,1,2,28,1,11,0.3056315383103962,0.0014631343937406,11,0.0392312976145095,0.2664002406958866,0.0014631343937406,-1,0.4512068204738503,-0.1455752821634541,,1,1,0,0,1,0,1,positive
8ce184b9fe795518,1,2,12,1,12,0.2697113966484706,0.0,12,0.1663922304721036,0.103319166176367,0.0,12,0.1915254112994958,0.0781859853489748,0.0,1,0,0,0,1,1,0,harmful_opportunity
ae75c379fc4f5ac0,1,2,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
bc30bddda7655472,1,2,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ec003315c7f8544e,1,2,13,1,7,0.3000589655082053,1.625132601845264,-1,0.3244162165520117,-0.0243572510438064,,7,0.2198512809959552,0.0802076845122501,1.625132601845264,1,1,0,0,0,1,0,positive
f80967dcb45f5879,1,2,25,1,25,0.2387807976232137,-8.79884749651616e-05,25,0.1281699829457115,0.1106108146775021,-8.79884749651616e-05,25,0.1399112826218098,0.0988695150014038,-8.79884749651616e-05,1,0,0,0,1,1,0,harmful_opportunity
f8295ad66d0b502a,1,2,18,1,23,0.0323762385235986,0.0001384854522026,-1,0.1138522932845061,-0.0814760547609075,,23,0.0165987275643693,0.0157775109592293,0.0001384854522026,1,1,0,0,0,1,0,positive
00d83b17d1755be3,1,2,7,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
07f7850e943e5787,1,2,17,1,9,0.0010526287388362,-0.0003208969734609,-1,0.14986265005498,-0.1488100213161438,,9,0.0,0.0010526287388362,-0.0003208969734609,1,0,0,0,0,1,0,harmful_opportunity
0bd45dc9e3a759c2,1,2,17,1,17,0.1101286099339962,0.000105648253858,-1,0.1975356455296441,-0.0874070355956479,,17,0.1023387575354855,0.0077898523985106,0.000105648253858,1,1,0,0,0,1,0,positive
183eebcd18325090,1,2,12,1,22,0.149891029584383,-2.6754828193224865e-05,-1,0.2689673968440302,-0.1190763672596472,,-1,0.240057041115022,-0.090166011530639,,1,0,0,0,0,0,1,harmful_opportunity
19b32f02944d51ad,1,2,19,1,20,0.1436572762248105,4.461837168800997e-05,20,0.122062850805153,0.0215944254196574,4.461837168800997e-05,20,0.0450059625196822,0.0986513137051283,4.461837168800997e-05,1,1,0,0,1,1,0,positive
1de30d88d7e15d70,1,2,11,1,4,0.1436918799428695,0.0004073154002428,-1,0.3066061911218015,-0.1629143111789319,,-1,0.147858992188429,-0.0041671122455594,,1,1,0,0,0,0,1,positive
351a31864bda5923,1,2,12,1,9,0.1666088868814431,-0.0003158109522206,9,0.1509941869549968,0.0156146999264462,-0.0003158109522206,-1,0.2636567136603864,-0.0970478267789433,,1,0,0,0,1,0,1,harmful_opportunity
42e1302d4d595015,1,2,24,0,23,0.1973050792219317,-3.214230805159701e-05,23,0.1151240787813021,0.0821810004406296,-3.214230805159701e-05,-1,0.2501034627868628,-0.0527983835649311,,1,0,0,1,1,0,1,harmful_no_opportunity
436d539f02525dbf,1,2,9,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
53791dfcfb555d8b,1,2,13,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5787abf0e35d54cf,1,2,12,1,9,0.1248199085838309,-0.0003529437301916,-1,0.1674597513725328,-0.0426398427887019,,-1,0.1860683951075355,-0.0612484865237045,,1,0,0,0,0,0,1,harmful_opportunity
6a860de43c125dbf,1,2,17,1,9,0.2049325584496877,0.0001310493692754,-1,0.2107540979324827,-0.0058215394827949,,-1,0.2437734429444713,-0.0388408844947836,,1,1,0,0,0,0,1,positive
7b1eb807d4d95132,1,2,17,0,6,0.0619950175742606,-0.0012438182294368,-1,0.1925577270390016,-0.130562709464741,,6,0.0556088475602126,0.006386170014048,-0.0012438182294368,1,0,0,1,0,1,0,harmful_no_opportunity
89ec4c93349d5b58,1,2,25,1,22,0.5054108353610807,-5.431908551845055e-05,22,0.1958549623794256,0.3095558729816551,-5.431908551845055e-05,22,0.3659925292935257,0.1394183060675549,-5.431908551845055e-05,1,0,0,0,1,1,0,harmful_opportunity
a3fff53e9f375592,1,2,6,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a6bf958e054951f3,1,2,16,0,7,0.0266739883942886,-0.0005569157022051,-1,0.1964018532993472,-0.1697278649050586,,7,0.0,0.0266739883942886,-0.0005569157022051,1,0,0,1,0,1,0,harmful_no_opportunity
ad9cdad9769f572f,1,2,15,1,10,0.1477735710132283,-8.041050173335229e-05,-1,0.2202755593583408,-0.0725019883451125,,10,0.1320363367565223,0.0157372342567059,-8.041050173335229e-05,1,0,0,0,0,1,0,harmful_opportunity
c2c39f197ef95b97,1,2,25,1,20,0.1448880799919503,5.784040018896874e-05,-1,0.1645182145013479,-0.0196301345093975,,-1,0.2125980801659698,-0.0677100001740194,,1,1,0,0,0,0,1,positive
cf7a886f70be5245,1,2,14,1,20,0.1829912191300188,0.0004713724773375,-1,0.3212608842359952,-0.1382696651059763,,20,0.1622251805952077,0.0207660385348111,0.0004713724773375,1,1,0,0,0,1,0,positive
d7ed9fbf26d0502e,1,2,14,1,9,0.1523826617382438,-0.000349602394551,9,0.1473769314755705,0.0050057302626733,-0.000349602394551,-1,0.2325368745584417,-0.0801542128201979,,1,0,0,0,1,0,1,harmful_opportunity
e9922a266cc35210,1,2,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
eef9e53ca3eb51a8,1,2,8,0,2,0.0368163456877717,-1.8450037153049488,-1,0.2251673845041685,-0.1883510388163967,,-1,0.0492031295814952,-0.0123867838937234,,1,0,1,1,0,0,1,catastrophe
f19973f839e35f20,1,2,4,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
02fca515559f520d,1,2,11,1,0,0.1076566095881033,-5.087164717831882e-05,-1,0.15898047446288,-0.0513238648747767,,-1,0.1080987797999019,-0.0004421702117985,,1,0,0,0,0,0,1,harmful_opportunity
115efd50328f5ecc,1,2,18,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
117049ed19db55a2,1,2,20,1,25,0.2123565456466162,-0.0005033181324601,25,0.0939638853265086,0.1183926603201075,-0.0005033181324601,25,0.1576387572168406,0.0547177884297755,-0.0005033181324601,1,0,0,0,1,1,0,harmful_opportunity
2154d495b9b657a5,1,2,3,0,6,1.4060280125472815,-1.220322729590535,6,0.4016847917614169,1.004343220785865,-1.220322729590535,6,1.283960522624788,0.1220674899224938,-1.220322729590535,1,0,1,1,1,1,0,catastrophe
2c572f2c1c485fc0,1,2,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
3152efff212c51ff,1,2,3,1,1,0.2935946569372989,-0.0102287174349422,1,0.2792070278799349,0.0143876290573639,-0.0102287174349422,-1,0.3231372239397244,-0.0295425670024254,,1,0,0,0,1,0,1,harmful_opportunity
327d5cdfdd695e7e,1,2,17,1,3,0.176566180637329,0.0001152485769475,3,0.139252410841618,0.0373137697957109,0.0001152485769475,-1,0.258526406822829,-0.0819602261855,,1,1,0,0,1,0,1,positive
64fe109ec6a858ec,1,2,24,1,14,0.1030903321181174,-0.0001836422961903,-1,0.1606527137428038,-0.0575623816246863,,-1,0.1359756352989044,-0.032885303180787,,1,0,0,0,0,0,1,harmful_opportunity
6c95d9b03b7a5944,1,2,6,1,10,0.0965010350228222,-0.0025507494289427,-1,0.2584762930729588,-0.1619752580501365,,-1,0.1451617188268231,-0.0486606838040008,,1,0,0,0,0,0,1,harmful_opportunity
73963278f6eb5002,1,2,10,1,18,0.1413580756368672,0.0,-1,0.2448269279284024,-0.1034688522915351,,-1,0.2321399078256132,-0.0907818321887459,,1,0,0,0,0,0,1,harmful_opportunity
799dcf813dba5d8a,1,2,6,0,4,0.0180210547767016,-0.0031884899966418,-1,0.2381793347064763,-0.2201582799297747,,-1,0.0236901418198932,-0.0056690870431915,,1,0,0,1,0,0,1,harmful_no_opportunity
7b6dfa3d4bc553a9,1,2,15,1,15,0.1407745227683244,0.0,-1,0.2762848052067891,-0.1355102824384647,,-1,0.2177609824536555,-0.0769864596853311,,1,0,0,0,0,0,1,harmful_opportunity
842b7f0b68fc5245,1,2,16,1,20,0.2373164256761826,1.2322185659539886,20,0.2073955820660507,0.0299208436101319,1.2322185659539886,-1,0.2900945204960254,-0.0527780948198428,,1,1,0,0,1,0,1,positive
86839ab67df151f2,1,2,9,1,1,0.1533425829309448,7.329354990481818e-05,-1,0.1907301681489691,-0.0373875852180242,,-1,0.1643023886384499,-0.0109598057075051,,1,1,0,0,0,0,1,positive
9a3e4f2df62b54fa,1,2,14,0,22,0.1087206653252855,-0.000212181274418,-1,0.1914977523903017,-0.0827770870650161,,22,0.0737312754662571,0.0349893898590284,-0.000212181274418,1,0,0,1,0,1,0,harmful_no_opportunity
a7c4607a69e55039,1,2,17,1,23,0.1311335441940994,-0.0001578706935048,23,0.1107401880920697,0.0203933561020297,-0.0001578706935048,23,0.1040204207829187,0.0271131234111806,-0.0001578706935048,1,0,0,0,1,1,0,harmful_opportunity
